order_id,customer_id,warehouse_id,order_date,status
287,4938,3,2024-12-04,Completed
47218,1548,1,2024-12-04,Completed
48787,776,1,2024-12-04,Completed
33908,2364,2,2024-12-04,Completed
32733,4724,5,2024-12-04,Pending
34558,127,2,2024-12-04,Completed
9858,4648,1,2024-12-04,Completed
30612,269,3,2024-12-04,Completed
925,1092,4,2024-12-04,Completed
8338,1083,4,2024-12-04,Completed
11812,385,3,2024-12-04,Completed
31070,2333,4,2024-12-04,Completed
34406,4066,1,2024-12-04,Pending
21482,4640,3,2024-12-04,Completed
43216,928,2,2024-12-04,Completed
21945,3355,3,2024-12-04,Pending
42195,1001,1,2024-12-04,Completed
29983,2805,1,2024-12-04,Completed
169,4812,2,2024-12-04,Completed
9339,29,5,2024-12-04,Completed
39542,460,4,2024-12-04,Completed
43927,2506,1,2024-12-04,Completed
39377,1845,1,2024-12-04,Completed
45710,3150,3,2024-12-04,Cancelled
2618,4753,1,2024-12-04,Completed
6775,3481,2,2024-12-04,Pending
39131,4914,5,2024-12-04,Completed
41865,569,2,2024-12-04,Pending
7581,3756,1,2024-12-04,Completed
28757,1265,2,2024-12-04,Cancelled
16035,1454,5,2024-12-04,Completed
22890,1056,2,2024-12-04,Completed
42347,789,3,2024-12-04,Pending
20262,1796,2,2024-12-04,Completed
42336,4921,4,2024-12-04,Cancelled
12802,709,3,2024-12-04,Completed
47540,3865,2,2024-12-04,Completed
9150,132,5,2024-12-04,Completed
1856,1974,1,2024-12-04,Completed
8942,4971,2,2024-12-04,Completed
45390,1279,5,2024-12-04,Completed
39070,4888,1,2024-12-04,Completed
4510,1827,5,2024-12-04,Completed
37387,2386,1,2024-12-04,Completed
49112,2945,2,2024-12-04,Completed
28828,3089,4,2024-12-04,Completed
30480,2468,4,2024-12-04,Completed
38903,4959,2,2024-12-04,Completed
47927,2160,1,2024-12-04,Completed
10201,2948,2,2024-12-04,Completed
46630,1916,4,2024-12-04,Completed
48912,3967,2,2024-12-04,Cancelled
31876,3722,1,2024-12-04,Completed
41820,2407,3,2024-12-04,Completed
19014,3774,4,2024-12-04,Cancelled
33374,4766,2,2024-12-04,Completed
711,4532,2,2024-12-04,Completed
47800,1993,1,2024-12-04,Completed
33369,367,1,2024-12-04,Completed
30697,592,1,2024-12-04,Completed
4733,1095,5,2024-12-04,Completed
19684,2450,2,2024-12-04,Completed
31595,260,1,2024-12-04,Completed
26474,1735,2,2024-12-04,Completed
6299,3765,4,2024-12-04,Completed
21776,2367,2,2024-12-04,Completed
42046,2788,2,2024-12-04,Completed
49177,3695,2,2024-12-04,Completed
11082,4370,3,2024-12-04,Completed
28298,4765,1,2024-12-04,Completed
7912,3736,3,2024-12-04,Completed
8932,2910,4,2024-12-04,Completed
29729,4304,5,2024-12-04,Completed
45506,4748,3,2024-12-04,Completed
87,3746,5,2024-12-04,Completed
24144,22,1,2024-12-04,Completed
14575,2063,5,2024-12-04,Cancelled
45624,3605,1,2024-12-05,Completed
49077,2267,3,2024-12-05,Completed
33608,2129,4,2024-12-05,Completed
44047,4183,1,2024-12-05,Completed
5202,327,3,2024-12-05,Completed
25226,4751,5,2024-12-05,Completed
16812,681,2,2024-12-05,Completed
24484,1994,2,2024-12-05,Completed
46156,1973,1,2024-12-05,Completed
5248,4625,2,2024-12-05,Completed
41048,1030,1,2024-12-05,Cancelled
4822,2737,2,2024-12-05,Completed
22379,2459,5,2024-12-05,Completed
22841,3552,5,2024-12-05,Completed
6121,4495,4,2024-12-05,Completed
18841,3328,4,2024-12-05,Completed
31613,3467,2,2024-12-05,Completed
8228,2040,2,2024-12-05,Completed
33559,4332,2,2024-12-05,Completed
27516,288,1,2024-12-05,Completed
147,2018,5,2024-12-05,Completed
2233,4300,4,2024-12-05,Completed
15609,714,4,2024-12-05,Completed
19773,4013,4,2024-12-05,Completed
25941,3430,5,2024-12-05,Completed
31563,873,2,2024-12-05,Completed
18929,4057,2,2024-12-05,Completed
32035,2324,5,2024-12-05,Completed
22757,619,3,2024-12-05,Completed
12703,2649,5,2024-12-05,Completed
6901,3660,3,2024-12-05,Completed
37464,4662,4,2024-12-05,Completed
5834,3698,2,2024-12-05,Completed
36075,3075,4,2024-12-05,Completed
17085,785,2,2024-12-05,Completed
13856,2484,3,2024-12-05,Completed
32193,1496,4,2024-12-05,Completed
3048,4992,1,2024-12-05,Completed
31403,4047,5,2024-12-05,Completed
7293,566,1,2024-12-05,Completed
31813,922,4,2024-12-05,Completed
28266,3155,3,2024-12-05,Completed
8002,4140,2,2024-12-05,Completed
27884,2401,2,2024-12-05,Cancelled
20186,3897,3,2024-12-05,Completed
49823,2072,4,2024-12-05,Completed
11580,1084,1,2024-12-05,Completed
23643,3152,3,2024-12-05,Pending
15936,4260,5,2024-12-05,Completed
9205,2770,3,2024-12-05,Completed
14185,2912,3,2024-12-05,Completed
28818,1347,5,2024-12-05,Completed
16658,3267,1,2024-12-05,Completed
22617,1121,3,2024-12-05,Completed
29669,558,4,2024-12-05,Completed
22928,1035,3,2024-12-05,Pending
4436,4637,2,2024-12-05,Completed
18534,1443,1,2024-12-05,Cancelled
46962,4495,3,2024-12-05,Completed
2172,3994,5,2024-12-05,Completed
12954,448,1,2024-12-05,Completed
34112,3266,2,2024-12-05,Completed
20416,2747,2,2024-12-05,Completed
32763,2711,2,2024-12-05,Cancelled
779,1957,2,2024-12-05,Completed
5347,4123,3,2024-12-05,Completed
39174,1904,4,2024-12-05,Completed
39632,3408,2,2024-12-05,Completed
22087,3496,1,2024-12-05,Completed
10774,2922,2,2024-12-06,Pending
47948,407,1,2024-12-06,Completed
32595,2132,1,2024-12-06,Completed
7952,4360,3,2024-12-06,Completed
37664,1015,5,2024-12-06,Completed
23368,3948,3,2024-12-06,Completed
48657,486,1,2024-12-06,Completed
5052,3680,1,2024-12-06,Completed
34156,3677,5,2024-12-06,Completed
19419,770,5,2024-12-06,Completed
9875,140,1,2024-12-06,Completed
7033,3035,3,2024-12-06,Completed
5093,1679,2,2024-12-06,Completed
16496,1216,5,2024-12-06,Completed
30690,3413,2,2024-12-06,Completed
42795,1677,2,2024-12-06,Completed
48004,3864,5,2024-12-06,Completed
47061,2286,1,2024-12-06,Completed
27919,3966,3,2024-12-06,Completed
7097,3562,3,2024-12-06,Completed
45414,59,3,2024-12-06,Completed
14440,597,2,2024-12-06,Completed
34869,3168,1,2024-12-06,Completed
45915,30,3,2024-12-06,Completed
21918,2789,3,2024-12-06,Completed
19856,4854,5,2024-12-06,Completed
8163,3328,1,2024-12-06,Completed
20991,3455,4,2024-12-06,Completed
45558,2506,2,2024-12-06,Completed
8877,2198,3,2024-12-06,Completed
40357,3819,5,2024-12-06,Pending
46881,4432,2,2024-12-06,Completed
34393,760,2,2024-12-06,Completed
48773,3286,2,2024-12-06,Completed
49476,805,1,2024-12-06,Completed
10064,2067,5,2024-12-06,Completed
21317,2004,1,2024-12-06,Completed
36772,137,1,2024-12-06,Completed
40157,35,2,2024-12-06,Pending
48678,1956,5,2024-12-06,Completed
36132,1831,3,2024-12-06,Completed
35516,4580,5,2024-12-06,Completed
13244,841,3,2024-12-06,Completed
7471,2309,3,2024-12-06,Completed
47463,4066,3,2024-12-06,Completed
44234,3894,3,2024-12-06,Completed
46768,2990,4,2024-12-06,Cancelled
33581,968,2,2024-12-06,Completed
43142,509,3,2024-12-06,Completed
930,3462,2,2024-12-06,Completed
15611,1793,5,2024-12-06,Completed
40528,3417,4,2024-12-06,Cancelled
24661,2284,2,2024-12-06,Completed
45065,693,5,2024-12-06,Completed
42323,4449,1,2024-12-07,Completed
20952,4384,4,2024-12-07,Completed
3327,137,3,2024-12-07,Pending
29320,2157,1,2024-12-07,Completed
11078,2957,2,2024-12-07,Completed
27905,859,4,2024-12-07,Completed
7625,1548,3,2024-12-07,Completed
49249,3901,5,2024-12-07,Completed
3835,2856,5,2024-12-07,Completed
32345,3444,3,2024-12-07,Pending
20503,2852,2,2024-12-07,Completed
1475,773,2,2024-12-07,Completed
35528,3185,4,2024-12-07,Completed
15700,3429,3,2024-12-07,Completed
40807,2398,5,2024-12-07,Completed
44232,3116,4,2024-12-07,Completed
26955,1097,2,2024-12-07,Completed
17073,3428,4,2024-12-07,Completed
5469,744,5,2024-12-07,Completed
39043,1592,2,2024-12-07,Completed
6091,1923,1,2024-12-07,Completed
29608,1684,3,2024-12-07,Completed
30577,2549,1,2024-12-07,Completed
42611,1623,5,2024-12-07,Completed
30517,2694,2,2024-12-07,Completed
27595,1712,3,2024-12-07,Completed
40218,2951,5,2024-12-07,Pending
40302,1038,2,2024-12-07,Completed
32144,413,1,2024-12-07,Completed
45159,1374,4,2024-12-07,Completed
45022,967,5,2024-12-07,Completed
45888,1892,2,2024-12-07,Completed
13632,79,2,2024-12-07,Completed
31637,869,1,2024-12-07,Completed
9965,3563,1,2024-12-07,Completed
42586,2452,5,2024-12-07,Completed
12778,1017,3,2024-12-07,Completed
26685,2950,3,2024-12-07,Completed
42929,2931,5,2024-12-07,Completed
13043,4165,2,2024-12-07,Completed
27363,643,2,2024-12-07,Completed
49078,3280,5,2024-12-07,Completed
43707,2268,3,2024-12-07,Completed
43786,878,5,2024-12-07,Completed
42892,1121,5,2024-12-07,Completed
15807,1927,4,2024-12-07,Completed
16280,2745,1,2024-12-07,Completed
4602,528,2,2024-12-07,Completed
49331,4219,5,2024-12-07,Completed
41378,772,4,2024-12-07,Completed
48629,1093,1,2024-12-07,Completed
14235,4272,1,2024-12-07,Completed
21911,336,2,2024-12-07,Completed
38530,3575,5,2024-12-08,Completed
11998,4776,3,2024-12-08,Completed
31476,1432,5,2024-12-08,Completed
16577,886,5,2024-12-08,Completed
46634,1788,2,2024-12-08,Pending
28910,4429,4,2024-12-08,Completed
11600,199,3,2024-12-08,Completed
24634,3575,1,2024-12-08,Completed
31207,1356,5,2024-12-08,Completed
34968,1486,2,2024-12-08,Completed
8287,1456,5,2024-12-08,Cancelled
22926,1840,2,2024-12-08,Completed
36417,4030,1,2024-12-08,Completed
25568,662,1,2024-12-08,Pending
11549,2510,5,2024-12-08,Completed
33607,2423,1,2024-12-08,Completed
43735,2977,5,2024-12-08,Completed
35748,4847,1,2024-12-08,Cancelled
39643,4034,1,2024-12-08,Cancelled
13249,593,3,2024-12-08,Cancelled
9005,1149,1,2024-12-08,Completed
17950,1569,4,2024-12-08,Completed
12524,83,3,2024-12-08,Cancelled
14233,2494,5,2024-12-08,Completed
22270,1193,5,2024-12-08,Completed
43689,3542,3,2024-12-08,Completed
11990,4988,3,2024-12-08,Cancelled
1417,2080,4,2024-12-08,Completed
34226,4361,3,2024-12-08,Completed
7378,342,2,2024-12-08,Completed
19056,301,4,2024-12-08,Completed
40559,968,4,2024-12-08,Completed
33715,4006,4,2024-12-08,Completed
18806,4039,2,2024-12-08,Completed
10964,2196,5,2024-12-08,Completed
20299,4074,1,2024-12-08,Completed
6996,1436,1,2024-12-08,Completed
5207,3308,3,2024-12-08,Completed
29021,770,5,2024-12-08,Completed
8965,480,2,2024-12-08,Completed
21313,2079,2,2024-12-08,Completed
1790,773,2,2024-12-08,Completed
17289,676,5,2024-12-08,Completed
4841,3261,5,2024-12-08,Completed
42068,4687,5,2024-12-08,Completed
45137,4414,5,2024-12-08,Completed
10396,88,3,2024-12-08,Cancelled
18394,359,2,2024-12-08,Completed
9403,566,3,2024-12-08,Completed
7133,736,4,2024-12-08,Completed
9671,4241,2,2024-12-08,Completed
28310,2243,4,2024-12-08,Completed
3863,1585,4,2024-12-08,Completed
20749,1921,3,2024-12-08,Completed
24566,2147,5,2024-12-08,Completed
14911,1917,1,2024-12-08,Completed
43886,954,1,2024-12-09,Pending
9446,514,2,2024-12-09,Completed
37619,1468,2,2024-12-09,Completed
19949,4757,3,2024-12-09,Completed
29083,183,5,2024-12-09,Completed
15400,1614,5,2024-12-09,Completed
21431,1110,2,2024-12-09,Cancelled
44248,4937,4,2024-12-09,Completed
40309,3108,5,2024-12-09,Completed
10151,4102,2,2024-12-09,Completed
11616,4647,3,2024-12-09,Completed
6447,4086,2,2024-12-09,Completed
4177,3853,1,2024-12-09,Completed
48709,4922,5,2024-12-09,Completed
35425,596,5,2024-12-09,Completed
37907,3054,1,2024-12-09,Completed
20361,4281,3,2024-12-09,Completed
22909,1243,3,2024-12-09,Completed
29053,144,2,2024-12-09,Completed
30592,342,1,2024-12-09,Completed
12788,4450,3,2024-12-09,Completed
20984,2814,5,2024-12-09,Completed
36336,600,5,2024-12-09,Completed
44641,1988,1,2024-12-09,Completed
16294,4047,1,2024-12-09,Completed
23873,2265,5,2024-12-09,Completed
7608,3499,4,2024-12-09,Completed
41274,3990,1,2024-12-09,Completed
1439,47,1,2024-12-09,Completed
43217,627,3,2024-12-09,Completed
32028,683,4,2024-12-09,Completed
21582,879,5,2024-12-09,Completed
12753,4152,5,2024-12-09,Completed
34293,2423,4,2024-12-09,Completed
4311,4570,1,2024-12-09,Completed
40341,2029,5,2024-12-09,Completed
34154,3456,1,2024-12-09,Completed
22701,1226,2,2024-12-09,Completed
39254,2942,5,2024-12-09,Completed
33457,2375,5,2024-12-09,Completed
38478,4897,3,2024-12-09,Completed
1733,4170,1,2024-12-09,Completed
31260,2668,2,2024-12-09,Completed
23693,1726,3,2024-12-09,Completed
48436,3906,4,2024-12-09,Completed
32545,3422,5,2024-12-09,Completed
47422,1468,5,2024-12-09,Completed
4292,870,4,2024-12-09,Completed
21182,4079,5,2024-12-09,Completed
29820,3635,2,2024-12-09,Completed
4974,2748,1,2024-12-09,Completed
46089,3841,3,2024-12-09,Pending
48298,1350,4,2024-12-09,Completed
39402,2480,3,2024-12-09,Completed
40837,3339,4,2024-12-09,Completed
17360,3756,3,2024-12-09,Completed
32098,4950,4,2024-12-09,Completed
17222,2073,3,2024-12-09,Completed
5090,2716,1,2024-12-09,Completed
28008,409,3,2024-12-09,Completed
4750,4573,3,2024-12-09,Completed
43228,4071,5,2024-12-09,Completed
20456,4626,1,2024-12-09,Completed
25907,4082,3,2024-12-09,Completed
47308,4750,1,2024-12-09,Completed
40914,3074,5,2024-12-09,Completed
41425,3136,2,2024-12-09,Completed
41284,50,1,2024-12-09,Completed
10094,3205,5,2024-12-09,Completed
41077,819,5,2024-12-09,Completed
45839,791,4,2024-12-09,Completed
7834,382,2,2024-12-09,Completed
38873,3331,3,2024-12-09,Completed
31620,2738,5,2024-12-10,Completed
32251,4713,1,2024-12-10,Completed
10937,2659,3,2024-12-10,Cancelled
9435,2054,5,2024-12-10,Completed
22142,2690,5,2024-12-10,Completed
46464,4594,1,2024-12-10,Completed
33089,2480,1,2024-12-10,Completed
13257,508,5,2024-12-10,Completed
19008,4146,1,2024-12-10,Completed
5813,670,2,2024-12-10,Completed
23828,1708,2,2024-12-10,Completed
12835,653,5,2024-12-10,Completed
15606,199,5,2024-12-10,Completed
49985,1662,5,2024-12-10,Completed
15052,2179,3,2024-12-10,Completed
15033,3396,3,2024-12-10,Completed
40834,4784,3,2024-12-10,Completed
3557,4655,2,2024-12-10,Completed
6532,4795,3,2024-12-10,Completed
25223,1343,4,2024-12-10,Completed
1533,65,3,2024-12-10,Completed
1775,2902,2,2024-12-10,Completed
41575,1591,2,2024-12-10,Completed
39427,2206,5,2024-12-10,Completed
37481,181,5,2024-12-10,Completed
16777,2466,3,2024-12-10,Completed
38680,1929,2,2024-12-10,Completed
33594,4941,2,2024-12-10,Completed
37103,3448,2,2024-12-10,Completed
46041,1929,1,2024-12-10,Completed
2219,306,3,2024-12-10,Completed
40687,3294,1,2024-12-10,Completed
31674,356,4,2024-12-10,Completed
39274,514,3,2024-12-10,Completed
42616,4214,2,2024-12-10,Completed
29969,1650,3,2024-12-10,Completed
31206,2246,5,2024-12-10,Completed
21817,1836,3,2024-12-10,Completed
7150,2266,5,2024-12-10,Completed
23911,3864,5,2024-12-10,Completed
25706,3636,1,2024-12-10,Completed
7274,194,3,2024-12-10,Completed
49265,2456,4,2024-12-10,Completed
29658,3663,3,2024-12-10,Completed
48432,1573,5,2024-12-10,Completed
11508,2590,4,2024-12-10,Completed
27169,1256,2,2024-12-10,Completed
36955,881,3,2024-12-10,Completed
16907,3537,2,2024-12-10,Completed
20127,813,2,2024-12-10,Completed
9169,376,1,2024-12-10,Completed
14715,2151,2,2024-12-10,Completed
33038,357,2,2024-12-10,Completed
45582,2093,2,2024-12-10,Completed
6116,1440,4,2024-12-10,Completed
16969,150,4,2024-12-10,Completed
6828,1556,4,2024-12-10,Completed
48943,3728,4,2024-12-10,Completed
26259,1650,3,2024-12-10,Completed
20331,3941,5,2024-12-10,Completed
21390,3726,5,2024-12-10,Completed
47511,1991,4,2024-12-10,Completed
4934,1536,1,2024-12-10,Completed
26228,1617,2,2024-12-11,Completed
16729,4603,1,2024-12-11,Completed
42779,4075,4,2024-12-11,Completed
37233,3948,4,2024-12-11,Completed
38606,34,3,2024-12-11,Completed
31553,710,5,2024-12-11,Completed
41726,4427,3,2024-12-11,Completed
48460,1319,5,2024-12-11,Completed
41148,4913,2,2024-12-11,Completed
45756,1941,1,2024-12-11,Completed
30049,817,3,2024-12-11,Completed
15795,3822,1,2024-12-11,Completed
15764,4027,5,2024-12-11,Completed
7636,4766,4,2024-12-11,Completed
16282,4194,5,2024-12-11,Completed
6559,1304,4,2024-12-11,Completed
17978,4599,5,2024-12-11,Completed
32076,115,3,2024-12-11,Completed
41671,2753,5,2024-12-11,Completed
42451,271,1,2024-12-11,Completed
37979,1343,3,2024-12-11,Completed
11400,3635,5,2024-12-11,Completed
11153,2546,3,2024-12-11,Completed
39096,3297,1,2024-12-11,Completed
31105,705,4,2024-12-11,Completed
3791,957,1,2024-12-11,Pending
39100,2438,3,2024-12-11,Completed
15395,664,4,2024-12-11,Completed
11559,4527,4,2024-12-11,Pending
31941,3158,1,2024-12-11,Completed
29024,592,2,2024-12-11,Completed
30458,3265,3,2024-12-11,Completed
37156,377,1,2024-12-11,Completed
47282,4269,3,2024-12-11,Completed
14239,561,5,2024-12-11,Completed
13614,2419,2,2024-12-11,Completed
10513,4851,3,2024-12-11,Completed
39591,4093,2,2024-12-11,Completed
46409,2639,1,2024-12-11,Completed
29958,441,4,2024-12-11,Completed
36605,3096,5,2024-12-11,Completed
12101,1939,4,2024-12-11,Pending
17103,834,2,2024-12-11,Cancelled
12496,4304,2,2024-12-11,Completed
21549,4783,5,2024-12-11,Cancelled
17523,2835,1,2024-12-11,Completed
4172,376,2,2024-12-11,Completed
39651,3077,4,2024-12-11,Cancelled
7123,888,2,2024-12-11,Completed
25133,2321,3,2024-12-11,Completed
21715,1092,2,2024-12-11,Completed
29227,233,1,2024-12-11,Completed
37198,3886,4,2024-12-11,Cancelled
23981,1086,5,2024-12-11,Completed
35876,3686,2,2024-12-11,Cancelled
30941,3335,4,2024-12-11,Completed
1338,2811,2,2024-12-11,Completed
36535,3833,2,2024-12-11,Completed
43240,2913,1,2024-12-11,Completed
6149,3469,1,2024-12-11,Completed
29260,4123,4,2024-12-11,Completed
4691,1829,1,2024-12-11,Completed
37221,3500,2,2024-12-11,Completed
4541,1236,2,2024-12-11,Completed
24799,3563,2,2024-12-11,Completed
6974,406,1,2024-12-11,Completed
36651,694,3,2024-12-11,Completed
11752,1741,5,2024-12-11,Completed
43280,4676,1,2024-12-11,Completed
7677,1878,5,2024-12-11,Cancelled
3002,95,5,2024-12-11,Completed
20265,2524,2,2024-12-11,Completed
4533,4250,2,2024-12-11,Completed
35648,4719,5,2024-12-11,Completed
15438,33,3,2024-12-11,Completed
45995,4334,4,2024-12-11,Completed
46402,684,5,2024-12-11,Completed
48580,3668,1,2024-12-12,Completed
20189,4540,2,2024-12-12,Completed
42573,1293,2,2024-12-12,Completed
26779,1344,3,2024-12-12,Completed
38651,4267,1,2024-12-12,Completed
31186,3924,1,2024-12-12,Completed
28471,481,3,2024-12-12,Pending
16771,3408,5,2024-12-12,Completed
25400,2031,3,2024-12-12,Completed
45157,850,4,2024-12-12,Completed
10307,3330,1,2024-12-12,Completed
38470,734,4,2024-12-12,Cancelled
7109,584,2,2024-12-12,Completed
8326,4381,1,2024-12-12,Completed
30069,529,1,2024-12-12,Completed
34425,2168,2,2024-12-12,Completed
7524,2877,2,2024-12-12,Pending
32484,246,2,2024-12-12,Completed
12422,4584,5,2024-12-12,Completed
46469,2318,5,2024-12-12,Cancelled
25805,2481,4,2024-12-12,Completed
42404,2144,4,2024-12-12,Completed
37660,3390,2,2024-12-12,Completed
34854,3773,2,2024-12-12,Completed
13353,4763,1,2024-12-12,Completed
24061,4803,2,2024-12-12,Completed
40939,2799,4,2024-12-12,Completed
12131,567,4,2024-12-12,Completed
31396,197,4,2024-12-12,Completed
28439,4389,5,2024-12-12,Completed
27344,640,5,2024-12-12,Completed
9964,568,3,2024-12-12,Completed
47459,482,2,2024-12-12,Completed
16013,2552,3,2024-12-12,Completed
28239,1745,1,2024-12-12,Completed
27963,1114,4,2024-12-12,Completed
34643,2767,4,2024-12-12,Completed
33758,670,5,2024-12-12,Completed
20356,518,3,2024-12-12,Completed
24434,128,4,2024-12-12,Pending
8950,3963,5,2024-12-12,Completed
6797,993,3,2024-12-12,Completed
16418,952,2,2024-12-12,Completed
36122,1950,4,2024-12-12,Completed
18649,29,4,2024-12-12,Cancelled
12306,519,5,2024-12-12,Completed
28202,2682,3,2024-12-12,Completed
40999,424,3,2024-12-12,Completed
47110,1579,4,2024-12-12,Completed
25769,3693,5,2024-12-12,Completed
39587,4345,4,2024-12-12,Completed
4668,3195,2,2024-12-12,Completed
16504,2188,4,2024-12-12,Completed
48914,4532,4,2024-12-12,Completed
18644,4232,4,2024-12-12,Completed
9121,1579,3,2024-12-12,Completed
25785,1717,2,2024-12-12,Completed
19439,188,3,2024-12-12,Completed
38965,1578,4,2024-12-12,Completed
26587,3839,4,2024-12-13,Completed
24412,746,1,2024-12-13,Pending
22066,3315,5,2024-12-13,Completed
21117,4069,3,2024-12-13,Completed
20209,2409,5,2024-12-13,Completed
40340,4555,1,2024-12-13,Completed
20995,4191,4,2024-12-13,Completed
4281,3065,3,2024-12-13,Completed
9636,4794,2,2024-12-13,Completed
39338,2991,4,2024-12-13,Completed
3363,3589,2,2024-12-13,Completed
43612,2758,2,2024-12-13,Completed
39447,196,4,2024-12-13,Cancelled
16160,4862,4,2024-12-13,Completed
29676,3349,4,2024-12-13,Completed
23112,1334,2,2024-12-13,Completed
38248,835,2,2024-12-13,Completed
9786,1370,3,2024-12-13,Completed
39721,1663,5,2024-12-13,Pending
36508,2488,4,2024-12-13,Completed
25814,1114,1,2024-12-13,Completed
13065,3916,2,2024-12-13,Cancelled
46718,3840,2,2024-12-13,Completed
44117,1748,2,2024-12-13,Completed
4350,579,2,2024-12-13,Completed
3481,3027,1,2024-12-13,Completed
20172,1664,4,2024-12-13,Completed
23982,4325,5,2024-12-13,Completed
32315,1073,2,2024-12-13,Completed
29705,207,3,2024-12-13,Completed
18305,2831,5,2024-12-13,Completed
4381,1222,4,2024-12-13,Completed
30572,779,5,2024-12-13,Completed
33926,4155,3,2024-12-13,Completed
35672,3335,1,2024-12-13,Completed
27866,3983,4,2024-12-13,Completed
38962,3339,5,2024-12-13,Completed
21640,1988,5,2024-12-13,Completed
38966,4896,1,2024-12-13,Completed
48068,609,2,2024-12-13,Completed
13111,3806,3,2024-12-13,Pending
34381,4040,5,2024-12-13,Completed
35719,3845,1,2024-12-13,Completed
47144,2039,2,2024-12-13,Completed
35711,3872,3,2024-12-13,Completed
35449,3271,3,2024-12-13,Completed
40153,4742,1,2024-12-13,Completed
7342,3654,2,2024-12-13,Completed
3100,4192,2,2024-12-13,Completed
27604,1968,5,2024-12-13,Completed
4033,1538,2,2024-12-13,Completed
44909,2853,5,2024-12-13,Completed
12332,2763,2,2024-12-13,Completed
30436,2577,2,2024-12-13,Completed
33493,3032,3,2024-12-13,Completed
1315,1762,2,2024-12-13,Completed
1769,2853,4,2024-12-13,Completed
38293,3273,2,2024-12-13,Completed
9417,1125,5,2024-12-13,Completed
23199,4221,5,2024-12-13,Completed
33576,3919,5,2024-12-13,Cancelled
19639,3255,1,2024-12-13,Completed
26654,2255,2,2024-12-13,Completed
17313,1524,2,2024-12-13,Completed
38553,3583,1,2024-12-13,Completed
21864,3186,1,2024-12-13,Completed
29630,4471,4,2024-12-13,Completed
223,2251,1,2024-12-13,Completed
40263,2939,5,2024-12-13,Completed
43638,3082,5,2024-12-13,Completed
24595,1153,1,2024-12-13,Completed
44842,1172,3,2024-12-13,Completed
21971,2550,2,2024-12-13,Completed
9897,3249,5,2024-12-13,Completed
30939,2915,4,2024-12-13,Completed
33405,4,3,2024-12-13,Completed
32957,4387,4,2024-12-13,Completed
5006,642,4,2024-12-14,Cancelled
25991,736,5,2024-12-14,Completed
10496,4146,5,2024-12-14,Pending
19260,3990,3,2024-12-14,Completed
352,198,2,2024-12-14,Completed
19547,1762,3,2024-12-14,Completed
46959,3991,3,2024-12-14,Pending
14682,889,4,2024-12-14,Completed
9789,649,3,2024-12-14,Completed
29738,919,1,2024-12-14,Completed
11676,3618,4,2024-12-14,Completed
4345,80,5,2024-12-14,Completed
47556,3515,5,2024-12-14,Completed
45729,3420,4,2024-12-14,Completed
1136,2853,4,2024-12-14,Completed
43003,3683,3,2024-12-14,Completed
20697,2313,5,2024-12-14,Completed
43195,3098,3,2024-12-14,Completed
25274,4572,3,2024-12-14,Cancelled
38560,1448,5,2024-12-14,Completed
24403,2981,1,2024-12-14,Completed
14413,356,2,2024-12-14,Completed
7996,4424,5,2024-12-14,Completed
8521,4146,1,2024-12-14,Completed
4034,2992,5,2024-12-14,Completed
9781,3307,1,2024-12-14,Completed
19363,526,1,2024-12-14,Completed
31696,1343,3,2024-12-14,Completed
30787,3667,5,2024-12-14,Completed
38691,1267,1,2024-12-14,Completed
999,2305,5,2024-12-14,Completed
1749,204,2,2024-12-14,Completed
823,1909,5,2024-12-14,Completed
37772,4377,4,2024-12-14,Completed
13599,4500,2,2024-12-14,Completed
14308,910,2,2024-12-14,Completed
19348,3153,4,2024-12-14,Completed
21840,4054,4,2024-12-14,Completed
6352,2382,3,2024-12-14,Completed
2419,973,3,2024-12-14,Completed
19343,1485,2,2024-12-14,Completed
31787,2744,2,2024-12-14,Completed
36484,2532,5,2024-12-14,Completed
25016,4992,5,2024-12-14,Completed
46033,3586,3,2024-12-14,Completed
42131,1473,2,2024-12-14,Pending
11335,4350,1,2024-12-14,Completed
8248,3110,3,2024-12-14,Cancelled
16357,2945,2,2024-12-14,Completed
14645,2296,5,2024-12-14,Completed
33157,1943,1,2024-12-14,Completed
26116,3857,5,2024-12-14,Completed
49708,1508,1,2024-12-14,Completed
41175,4465,4,2024-12-14,Completed
10893,1098,3,2024-12-14,Completed
17164,1274,1,2024-12-14,Completed
28447,773,3,2024-12-14,Completed
16591,2365,2,2024-12-14,Completed
32756,1138,4,2024-12-14,Completed
39885,738,2,2024-12-14,Completed
1048,3981,5,2024-12-14,Pending
33072,4120,1,2024-12-14,Completed
31517,3372,4,2024-12-14,Completed
4819,1254,3,2024-12-14,Completed
32728,3339,5,2024-12-14,Completed
6742,2190,1,2024-12-14,Completed
11401,2638,5,2024-12-14,Completed
16929,435,3,2024-12-14,Completed
49301,3611,4,2024-12-14,Completed
19897,4798,3,2024-12-14,Cancelled
28688,4843,5,2024-12-14,Completed
250,2776,5,2024-12-15,Completed
26816,2995,2,2024-12-15,Completed
38717,4272,4,2024-12-15,Completed
38240,2965,3,2024-12-15,Completed
45165,3168,2,2024-12-15,Completed
45076,905,2,2024-12-15,Pending
9116,4397,4,2024-12-15,Cancelled
37518,4486,4,2024-12-15,Completed
44175,3965,2,2024-12-15,Completed
19003,150,2,2024-12-15,Completed
19540,1201,2,2024-12-15,Completed
4009,1816,1,2024-12-15,Completed
