order_item_id,order_id,product_id,quantity,unit_price
62043,30958,179,1,89.56
62044,30959,330,1,69.09
62045,30959,122,1,422.61
62046,30960,355,10,251.32
62047,30960,301,2,170.37
62048,30960,90,3,15.17
62049,30960,15,3,279.81
62050,30961,39,4,105.11
62051,30961,425,3,263.83
62052,30962,121,1,221.78
62053,30963,222,3,368.91
62054,30964,146,3,817.26
62055,30964,207,1,566.96
62056,30964,134,1,73.72
62057,30965,282,1,46.6
62058,30965,212,1,323.77
62059,30966,165,3,452.19
62060,30967,440,4,727.33
62061,30967,250,2,29.2
62062,30967,154,1,149.34
62063,30968,113,4,394.14
62064,30968,82,3,128.83
62065,30968,481,1,693.66
62066,30969,200,2,156.37
62067,30969,358,1,175.92
62068,30969,4,2,64.38
62069,30969,43,1,91.72
62070,30970,451,4,470.75
62071,30970,282,1,46.6
62072,30971,416,1,139.45
62073,30971,324,4,68.81
62074,30972,495,1,420.93
62075,30973,273,5,191.99
62076,30973,480,1,154.73
62077,30974,405,1,72.74
62078,30974,320,3,715.39
62079,30974,57,2,145.62
62080,30974,293,1,435.34
62081,30975,478,1,428.53
62082,30976,91,1,81.39
62083,30977,326,1,494.26
62084,30977,386,1,108.24
62085,30978,426,1,116.47
62086,30978,203,2,343.6
62087,30979,108,1,651.81
62088,30980,279,1,93.79
62089,30981,281,1,261.74
62090,30982,246,2,17.09
62091,30983,72,1,42.98
62092,30984,422,1,83.67
62093,30985,393,1,188.74
62094,30985,288,2,129.13
62095,30986,171,2,413.6
62096,30986,428,1,26.22
62097,30986,321,1,596.97
62098,30987,224,10,190.2
62099,30988,53,3,168.93
62100,30989,406,1,515.29
62101,30989,262,1,125.25
62102,30990,137,2,136.0
62103,30990,267,1,316.43
62104,30990,341,1,587.91
62105,30990,123,1,107.57
62106,30991,223,3,382.24
62107,30991,125,1,288.32
62108,30991,31,1,839.32
62109,30991,32,2,352.91
62110,30992,138,1,223.84
62111,30993,152,1,192.78
62112,30994,250,3,29.2
62113,30995,358,1,175.92
62114,30995,313,2,169.73
62115,30996,378,4,576.23
62116,30997,128,2,144.51
62117,30997,488,2,748.03
62118,30998,146,5,817.26
62119,30998,308,3,132.05
62120,30998,437,4,195.02
62121,30999,315,2,236.51
62122,30999,12,2,512.68
62123,30999,470,2,411.23
62124,30999,251,5,597.36
62125,31000,35,3,560.32
62126,31001,460,1,124.95
62127,31001,307,5,219.51
62128,31001,497,1,84.33
62129,31001,270,3,380.69
62130,31002,460,5,124.95
62131,31002,400,2,11.13
62132,31002,157,1,100.06
62133,31003,415,3,31.99
62134,31004,78,1,303.0
62135,31005,161,1,99.58
62136,31005,291,3,638.5
62137,31005,271,3,76.27
62138,31006,390,1,153.52
62139,31006,498,1,140.44
62140,31007,224,1,190.2
62141,31007,382,2,33.36
62142,31008,448,1,64.06
62143,31008,466,1,194.38
62144,31009,296,1,176.24
62145,31009,120,1,99.54
62146,31009,58,2,154.36
62147,31010,118,3,17.38
62148,31010,324,1,68.81
62149,31011,408,4,378.64
62150,31011,144,1,512.26
62151,31011,346,1,123.63
62152,31011,75,1,140.63
62153,31011,98,5,701.11
62154,31012,390,3,153.52
62155,31012,469,1,780.66
62156,31012,7,2,185.75
62157,31013,208,1,614.51
62158,31014,307,3,219.51
62159,31014,459,1,475.52
62160,31015,18,2,158.44
62161,31016,489,3,679.71
62162,31017,397,1,493.45
62163,31018,324,1,68.81
62164,31019,142,3,156.79
62165,31019,24,4,191.44
62166,31020,443,2,325.91
62167,31021,209,2,457.89
62168,31022,333,5,595.57
62169,31023,438,3,286.37
62170,31023,186,4,38.1
62171,31023,197,2,599.44
62172,31024,480,3,154.73
62173,31025,359,1,152.17
62174,31026,133,1,494.4
62175,31026,342,2,180.76
62176,31026,415,1,31.99
62177,31026,136,1,176.44
62178,31027,393,10,188.74
62179,31028,203,2,343.6
62180,31029,239,5,217.42
62181,31029,7,2,185.75
62182,31029,374,1,726.13
62183,31029,383,1,269.22
62184,31029,130,2,375.9
62185,31030,489,1,679.71
62186,31031,269,1,333.2
62187,31032,447,1,689.9
62188,31033,366,1,390.8
62189,31034,212,1,323.77
62190,31035,116,3,63.07
62191,31035,160,4,160.89
62192,31035,126,5,214.51
62193,31036,486,2,44.61
62194,31036,448,3,64.06
62195,31037,99,1,44.8
62196,31037,311,1,194.73
62197,31038,20,3,278.33
62198,31038,302,1,80.21
62199,31038,486,2,44.61
62200,31038,298,1,156.42
62201,31039,184,1,414.77
62202,31039,243,2,66.76
62203,31040,212,2,323.77
62204,31040,35,1,560.32
62205,31040,68,5,108.12
62206,31041,7,10,185.75
62207,31041,315,4,236.51
62208,31042,335,2,407.09
62209,31043,443,2,325.91
62210,31043,485,1,143.61
62211,31044,433,1,467.9
62212,31044,55,2,432.86
62213,31044,143,4,95.53
62214,31045,291,1,638.5
62215,31046,264,1,35.63
62216,31047,24,1,191.44
62217,31048,219,1,873.04
62218,31049,9,2,227.94
62219,31050,87,1,80.96
62220,31051,22,1,41.53
62221,31051,416,3,139.45
62222,31051,172,3,123.6
62223,31052,173,2,94.42
62224,31052,30,2,168.37
62225,31053,496,3,523.94
62226,31053,306,2,31.33
62227,31054,345,3,48.08
62228,31055,212,1,323.77
62229,31055,309,1,122.55
62230,31055,193,1,98.96
62231,31056,475,4,45.97
62232,31057,329,1,281.68
62233,31058,366,4,390.8
62234,31059,265,2,194.81
62235,31060,194,1,804.38
62236,31060,21,5,151.05
62237,31061,173,4,94.42
62238,31061,35,2,560.32
62239,31061,311,1,194.73
62240,31062,71,3,97.1
62241,31063,341,2,587.91
62242,31063,417,2,21.81
62243,31063,204,3,448.88
62244,31064,401,1,496.3
62245,31064,476,5,254.35
62246,31065,480,1,154.73
62247,31065,488,1,748.03
62248,31065,385,1,71.92
62249,31066,160,2,160.89
62250,31067,182,2,279.74
62251,31067,24,5,191.44
62252,31067,20,1,278.33
62253,31068,218,2,860.42
62254,31069,23,5,64.99
62255,31070,354,5,865.44
62256,31071,342,2,180.76
62257,31071,227,2,28.29
62258,31071,24,4,191.44
62259,31072,84,3,394.51
62260,31072,11,2,481.29
62261,31073,313,1,169.73
62262,31074,360,3,60.06
62263,31074,331,1,153.6
62264,31075,52,2,71.07
62265,31075,351,1,307.94
62266,31076,497,2,84.33
62267,31076,169,4,214.69
62268,31076,421,1,338.45
62269,31077,247,1,128.29
62270,31077,229,2,127.45
62271,31078,145,4,483.67
62272,31079,289,1,181.86
62273,31079,169,1,214.69
62274,31079,350,1,76.01
62275,31080,26,1,440.71
62276,31080,314,3,103.43
62277,31080,8,1,561.74
62278,31080,258,3,147.2
62279,31081,297,1,124.55
62280,31082,295,4,354.95
62281,31082,270,4,380.69
62282,31083,493,4,75.13
62283,31084,385,2,71.92
62284,31084,327,4,105.91
62285,31084,456,4,226.05
62286,31084,91,1,81.39
62287,31084,270,3,380.69
62288,31085,112,1,144.06
62289,31086,117,4,352.44
62290,31086,500,1,50.07
62291,31087,377,1,321.36
62292,31088,287,3,298.21
62293,31088,135,2,58.8
62294,31089,391,1,238.22
62295,31089,125,1,288.32
62296,31089,251,3,597.36
62297,31089,263,1,88.15
62298,31090,443,5,325.91
62299,31091,148,2,537.13
62300,31092,96,2,562.62
62301,31092,234,1,559.78
62302,31093,415,5,31.99
62303,31094,28,1,61.92
62304,31095,482,2,127.47
62305,31095,340,1,105.62
62306,31096,92,2,162.77
62307,31096,89,1,560.81
62308,31096,316,1,804.71
62309,31096,403,4,82.88
62310,31097,153,1,189.05
62311,31097,9,3,227.94
62312,31097,267,2,316.43
62313,31098,282,5,46.6
62314,31098,15,1,279.81
62315,31098,402,3,46.86
62316,31099,137,1,136.0
62317,31100,298,3,156.42
62318,31100,445,2,242.5
62319,31100,338,2,181.16
62320,31101,282,1,46.6
62321,31101,306,1,31.33
62322,31101,284,4,129.83
62323,31101,220,2,242.11
62324,31101,106,1,121.36
62325,31102,186,2,38.1
62326,31102,209,1,457.89
62327,31103,156,1,18.96
62328,31104,498,1,140.44
62329,31104,35,2,560.32
62330,31104,323,1,13.73
62331,31105,153,2,189.05
62332,31105,367,2,67.14
62333,31106,222,2,368.91
62334,31107,460,1,124.95
62335,31108,233,1,680.4
62336,31108,238,1,373.62
62337,31109,214,3,449.5
62338,31109,440,1,727.33
62339,31109,289,1,181.86
62340,31110,16,1,181.13
62341,31110,62,1,199.45
62342,31111,253,1,284.35
62343,31111,304,2,601.89
62344,31111,258,3,147.2
62345,31112,49,1,426.84
62346,31112,30,4,168.37
62347,31113,249,1,662.58
62348,31114,293,1,435.34
62349,31114,78,1,303.0
62350,31115,57,1,145.62
62351,31116,158,1,37.56
62352,31116,360,1,60.06
62353,31116,131,1,256.93
62354,31116,131,1,256.93
62355,31117,85,4,579.33
62356,31117,377,4,321.36
62357,31117,12,2,512.68
62358,31117,126,1,214.51
62359,31118,258,1,147.2
62360,31119,451,1,470.75
62361,31119,9,1,227.94
62362,31119,306,4,31.33
62363,31119,24,2,191.44
62364,31119,417,1,21.81
62365,31120,187,1,414.86
62366,31121,400,2,11.13
62367,31122,231,1,27.36
62368,31123,237,2,185.62
62369,31124,272,2,110.13
62370,31125,431,4,11.49
62371,31125,195,1,144.68
62372,31126,434,4,83.12
62373,31127,319,1,32.23
62374,31128,369,1,136.06
62375,31129,499,4,555.05
62376,31129,155,1,401.69
62377,31129,496,1,523.94
62378,31129,356,1,18.17
62379,31129,21,2,151.05
62380,31130,112,1,144.06
62381,31130,480,1,154.73
62382,31131,275,1,477.53
62383,31132,99,1,44.8
62384,31133,436,1,66.24
62385,31134,460,2,124.95
62386,31134,395,1,341.28
62387,31135,478,3,428.53
62388,31135,22,1,41.53
62389,31135,303,2,173.1
62390,31136,349,1,652.75
62391,31136,16,4,181.13
62392,31137,416,2,139.45
62393,31137,288,1,129.13
62394,31138,224,3,190.2
62395,31138,56,2,475.79
62396,31139,147,2,181.83
62397,31139,15,2,279.81
62398,31139,248,2,140.85
62399,31139,148,1,537.13
62400,31139,167,1,24.93
62401,31140,399,5,527.7
62402,31140,74,3,164.14
62403,31140,131,2,256.93
62404,31140,313,1,169.73
62405,31141,307,2,219.51
62406,31141,435,1,637.17
62407,31141,392,5,4.65
62408,31141,192,4,14.39
62409,31142,310,4,107.24
62410,31143,296,10,176.24
62411,31143,25,2,168.23
62412,31143,460,1,124.95
62413,31143,202,3,532.98
62414,31144,127,3,456.82
62415,31144,259,1,407.77
62416,31144,69,1,147.02
62417,31145,177,2,817.32
62418,31146,355,2,251.32
62419,31147,329,4,281.68
62420,31148,214,1,449.5
62421,31148,45,1,202.33
62422,31149,457,1,35.21
62423,31149,279,2,93.79
62424,31149,296,1,176.24
62425,31149,306,1,31.33
62426,31150,151,3,217.95
62427,31150,102,5,194.6
62428,31150,252,5,497.23
62429,31151,265,1,194.81
62430,31152,452,1,503.74
62431,31152,298,1,156.42
62432,31153,312,3,326.23
62433,31154,467,3,352.6
62434,31154,444,1,896.05
62435,31155,280,1,379.93
62436,31155,484,2,316.79
62437,31155,326,1,494.26
62438,31156,71,2,97.1
62439,31156,34,3,190.23
62440,31156,4,1,64.38
62441,31156,334,1,443.32
62442,31157,133,1,494.4
62443,31157,334,3,443.32
62444,31158,311,1,194.73
62445,31158,309,10,122.55
62446,31158,341,4,587.91
62447,31159,356,1,18.17
62448,31160,207,3,566.96
62449,31161,52,1,71.07
62450,31162,418,3,337.04
62451,31163,68,1,108.12
62452,31164,374,3,726.13
62453,31165,82,1,128.83
62454,31165,117,3,352.44
62455,31165,301,1,170.37
62456,31166,126,1,214.51
62457,31167,442,2,80.25
62458,31167,136,3,176.44
62459,31168,378,1,576.23
62460,31168,381,2,480.97
62461,31169,241,1,482.78
62462,31170,9,2,227.94
62463,31171,228,4,251.67
62464,31171,31,2,839.32
62465,31172,261,3,411.8
62466,31173,396,4,48.97
62467,31174,276,5,131.66
62468,31174,102,3,194.6
62469,31174,418,2,337.04
62470,31174,321,1,596.97
62471,31174,16,1,181.13
62472,31175,419,3,68.2
62473,31175,194,1,804.38
62474,31175,243,1,66.76
62475,31175,52,3,71.07
62476,31176,118,3,17.38
62477,31177,453,2,415.42
62478,31177,272,5,110.13
62479,31178,396,3,48.97
62480,31179,62,2,199.45
62481,31179,382,1,33.36
62482,31179,324,3,68.81
62483,31179,5,1,151.61
62484,31180,455,1,403.59
62485,31181,165,4,452.19
62486,31182,177,3,817.32
62487,31182,259,1,407.77
62488,31183,146,3,817.26
62489,31183,163,2,499.6
62490,31183,397,1,493.45
62491,31184,240,1,135.09
62492,31184,373,1,77.8
62493,31184,30,2,168.37
62494,31185,102,1,194.6
62495,31186,376,3,221.3
62496,31187,183,1,589.97
62497,31187,306,4,31.33
62498,31188,65,1,346.21
62499,31189,217,1,35.42
62500,31190,215,2,123.37
62501,31191,435,1,637.17
62502,31191,86,1,143.84
62503,31191,67,5,229.49
62504,31192,281,1,261.74
62505,31192,309,4,122.55
62506,31193,282,3,46.6
62507,31193,303,1,173.1
62508,31194,136,2,176.44
62509,31194,183,5,589.97
62510,31194,87,1,80.96
62511,31195,203,1,343.6
62512,31195,120,3,99.54
62513,31195,174,1,137.27
62514,31196,488,2,748.03
62515,31196,97,1,370.08
62516,31196,434,2,83.12
62517,31196,390,3,153.52
62518,31197,226,2,369.6
62519,31197,330,1,69.09
62520,31197,487,3,174.51
62521,31197,17,1,486.07
62522,31198,104,1,15.59
62523,31198,497,2,84.33
62524,31199,456,2,226.05
62525,31199,185,1,61.03
62526,31199,443,1,325.91
62527,31200,237,10,185.62
62528,31200,140,1,417.82
62529,31201,75,1,140.63
62530,31201,269,3,333.2
62531,31201,40,1,158.63
62532,31202,233,1,680.4
62533,31202,289,1,181.86
62534,31202,257,1,220.77
62535,31203,7,2,185.75
62536,31204,419,2,68.2
62537,31205,274,2,286.53
62538,31206,118,2,17.38
62539,31206,281,2,261.74
62540,31206,327,2,105.91
62541,31206,41,2,82.54
62542,31207,178,10,505.19
62543,31207,379,5,153.2
62544,31208,494,3,220.57
62545,31208,253,2,284.35
62546,31208,279,1,93.79
62547,31209,41,2,82.54
62548,31209,228,1,251.67
62549,31209,420,3,118.41
62550,31210,65,4,346.21
62551,31210,395,1,341.28
62552,31211,368,1,421.98
62553,31211,458,4,365.09
62554,31212,258,2,147.2
62555,31213,365,1,23.5
62556,31213,224,2,190.2
62557,31214,237,1,185.62
62558,31214,315,1,236.51
62559,31214,134,3,73.72
62560,31215,484,1,316.79
62561,31216,176,1,396.51
62562,31216,342,2,180.76
62563,31216,344,1,30.43
62564,31217,433,1,467.9
62565,31217,97,3,370.08
62566,31218,403,1,82.88
62567,31218,408,2,378.64
62568,31219,459,3,475.52
62569,31219,2,10,506.44
62570,31220,401,2,496.3
62571,31221,225,1,28.79
62572,31221,368,3,421.98
62573,31221,361,3,174.07
62574,31222,382,2,33.36
62575,31222,270,1,380.69
62576,31222,44,3,155.7
62577,31223,261,3,411.8
62578,31223,470,2,411.23
62579,31224,159,2,463.9
62580,31225,120,5,99.54
62581,31225,207,2,566.96
62582,31226,412,1,151.83
62583,31226,87,1,80.96
62584,31227,113,5,394.14
62585,31227,314,2,103.43
62586,31227,464,4,454.89
62587,31227,84,1,394.51
62588,31227,323,1,13.73
62589,31228,338,1,181.16
62590,31228,118,1,17.38
62591,31229,96,1,562.62
62592,31229,216,3,24.37
62593,31229,422,1,83.67
62594,31230,375,2,85.28
62595,31230,437,1,195.02
62596,31231,72,1,42.98
62597,31232,129,2,26.59
62598,31232,500,1,50.07
62599,31232,429,4,614.53
62600,31233,292,1,152.66
62601,31233,203,1,343.6
62602,31233,184,2,414.77
62603,31233,238,3,373.62
62604,31233,47,1,176.85
62605,31234,70,3,290.25
62606,31234,398,1,205.78
62607,31234,453,1,415.42
62608,31235,301,1,170.37
62609,31236,235,1,240.3
62610,31237,361,1,174.07
62611,31237,203,1,343.6
62612,31237,330,2,69.09
62613,31237,467,1,352.6
62614,31237,211,3,658.83
62615,31238,380,2,40.35
62616,31238,478,4,428.53
62617,31238,430,2,305.62
62618,31239,435,5,637.17
62619,31239,235,3,240.3
62620,31240,40,5,158.63
62621,31240,94,3,111.78
62622,31241,88,1,210.22
62623,31241,179,5,89.56
62624,31241,301,3,170.37
62625,31242,31,5,839.32
62626,31243,373,1,77.8
62627,31244,84,2,394.51
62628,31244,196,1,159.04
62629,31245,485,1,143.61
62630,31245,79,1,78.96
62631,31246,79,3,78.96
62632,31246,89,2,560.81
62633,31247,212,1,323.77
62634,31247,220,1,242.11
62635,31247,8,2,561.74
62636,31248,35,3,560.32
62637,31248,20,1,278.33
62638,31248,475,5,45.97
62639,31249,38,1,86.52
62640,31250,449,4,31.37
62641,31250,202,1,532.98
62642,31250,270,2,380.69
62643,31251,482,3,127.47
62644,31252,270,1,380.69
62645,31252,190,1,126.28
62646,31253,150,2,68.5
62647,31254,366,1,390.8
62648,31255,321,1,596.97
62649,31255,54,2,656.58
62650,31255,375,5,85.28
62651,31256,428,1,26.22
62652,31257,477,3,603.62
62653,31257,416,1,139.45
62654,31258,484,1,316.79
62655,31258,136,1,176.44
62656,31258,493,3,75.13
62657,31259,273,1,191.99
62658,31259,342,2,180.76
62659,31259,149,2,136.53
62660,31260,329,4,281.68
62661,31261,300,1,398.0
62662,31262,255,1,249.47
62663,31263,473,1,529.49
62664,31263,171,4,413.6
62665,31263,489,5,679.71
62666,31263,248,2,140.85
62667,31263,491,2,176.28
62668,31264,407,1,66.03
62669,31264,398,1,205.78
62670,31265,142,2,156.79
62671,31265,276,1,131.66
62672,31265,285,10,266.58
62673,31265,390,2,153.52
62674,31265,109,1,33.57
62675,31266,410,2,758.98
62676,31267,249,1,662.58
62677,31267,489,1,679.71
62678,31268,370,3,92.57
62679,31268,28,2,61.92
62680,31269,225,2,28.79
62681,31269,212,2,323.77
62682,31269,181,2,139.69
62683,31270,138,2,223.84
62684,31270,499,2,555.05
62685,31270,95,1,4.84
62686,31271,297,2,124.55
62687,31272,125,1,288.32
62688,31273,76,5,101.51
62689,31274,497,2,84.33
62690,31275,243,2,66.76
62691,31276,117,5,352.44
62692,31277,151,3,217.95
62693,31277,358,2,175.92
62694,31278,33,1,59.59
62695,31278,380,2,40.35
62696,31279,246,2,17.09
62697,31279,210,2,70.39
62698,31280,261,1,411.8
62699,31281,430,4,305.62
62700,31282,134,1,73.72
62701,31282,112,1,144.06
62702,31283,96,1,562.62
62703,31284,443,4,325.91
62704,31284,490,1,170.93
62705,31285,404,2,132.17
62706,31285,227,2,28.29
62707,31286,388,1,468.54
62708,31286,442,1,80.25
62709,31287,36,3,46.74
62710,31288,293,2,435.34
62711,31289,137,1,136.0
62712,31290,419,1,68.2
62713,31291,274,1,286.53
62714,31291,85,3,579.33
62715,31291,84,2,394.51
62716,31291,15,1,279.81
62717,31292,10,2,8.25
62718,31292,41,4,82.54
62719,31293,194,3,804.38
62720,31294,112,2,144.06
62721,31295,220,1,242.11
62722,31296,16,1,181.13
62723,31297,352,1,62.09
62724,31297,150,3,68.5
62725,31297,121,1,221.78
62726,31297,321,2,596.97
62727,31298,83,1,77.43
62728,31298,258,1,147.2
62729,31299,459,3,475.52
62730,31299,345,3,48.08
62731,31299,127,1,456.82
62732,31299,458,1,365.09
62733,31299,176,2,396.51
62734,31300,6,1,686.86
62735,31300,435,1,637.17
62736,31301,474,2,30.69
62737,31301,56,1,475.79
62738,31301,322,2,216.99
62739,31301,381,1,480.97
62740,31302,482,1,127.47
62741,31302,448,3,64.06
62742,31302,93,1,324.41
62743,31302,306,1,31.33
62744,31303,234,5,559.78
62745,31303,339,2,39.05
62746,31304,71,1,97.1
62747,31304,250,10,29.2
62748,31304,154,3,149.34
62749,31305,361,2,174.07
62750,31306,155,1,401.69
62751,31306,140,2,417.82
62752,31307,115,3,315.13
62753,31307,128,4,144.51
62754,31308,233,3,680.4
62755,31308,350,2,76.01
62756,31309,438,1,286.37
62757,31309,241,2,482.78
62758,31309,155,4,401.69
62759,31310,291,5,638.5
62760,31310,72,1,42.98
62761,31311,407,5,66.03
62762,31312,116,2,63.07
62763,31312,45,3,202.33
62764,31313,320,1,715.39
62765,31313,342,2,180.76
62766,31314,250,4,29.2
62767,31314,243,2,66.76
62768,31314,375,1,85.28
62769,31314,281,2,261.74
62770,31315,387,1,726.22
62771,31316,184,1,414.77
62772,31316,369,2,136.06
62773,31316,326,2,494.26
62774,31317,3,4,486.18
62775,31317,298,1,156.42
62776,31318,4,4,64.38
62777,31318,194,2,804.38
62778,31318,352,1,62.09
62779,31319,430,1,305.62
62780,31319,164,5,215.06
62781,31320,333,3,595.57
62782,31320,41,1,82.54
62783,31321,89,1,560.81
62784,31321,212,1,323.77
62785,31322,201,2,74.67
62786,31322,332,2,66.37
62787,31323,56,2,475.79
62788,31324,72,3,42.98
62789,31325,109,1,33.57
62790,31326,205,2,45.73
62791,31327,81,1,80.53
62792,31327,247,1,128.29
62793,31327,464,1,454.89
62794,31327,381,3,480.97
62795,31327,378,3,576.23
62796,31328,221,1,9.51
62797,31329,24,4,191.44
62798,31329,222,2,368.91
62799,31329,149,1,136.53
62800,31330,10,1,8.25
62801,31331,487,1,174.51
62802,31331,204,1,448.88
62803,31332,135,2,58.8
62804,31333,85,2,579.33
62805,31333,267,3,316.43
62806,31333,46,1,72.8
62807,31334,214,3,449.5
62808,31335,146,1,817.26
62809,31335,443,2,325.91
62810,31335,390,1,153.52
62811,31336,215,1,123.37
62812,31336,303,1,173.1
62813,31337,303,1,173.1
62814,31337,44,3,155.7
62815,31338,224,4,190.2
62816,31338,465,1,347.46
62817,31339,443,1,325.91
62818,31340,378,2,576.23
62819,31341,3,1,486.18
62820,31341,451,2,470.75
62821,31341,108,1,651.81
62822,31342,309,1,122.55
62823,31342,386,1,108.24
62824,31342,154,1,149.34
62825,31343,213,4,396.0
62826,31344,32,1,352.91
62827,31344,233,2,680.4
62828,31344,435,3,637.17
62829,31344,271,1,76.27
62830,31344,393,5,188.74
62831,31345,74,1,164.14
62832,31346,240,2,135.09
62833,31347,67,2,229.49
62834,31347,316,4,804.71
62835,31348,273,1,191.99
62836,31349,118,1,17.38
62837,31350,113,1,394.14
62838,31350,341,1,587.91
62839,31351,459,5,475.52
62840,31351,69,3,147.02
62841,31351,295,2,354.95
62842,31351,256,5,674.31
62843,31352,492,2,447.71
62844,31352,327,1,105.91
62845,31353,469,3,780.66
62846,31353,374,1,726.13
62847,31353,420,1,118.41
62848,31354,33,2,59.59
62849,31355,266,2,113.71
62850,31355,303,2,173.1
62851,31355,216,1,24.37
62852,31356,237,1,185.62
62853,31356,95,10,4.84
62854,31356,184,3,414.77
62855,31357,231,3,27.36
62856,31357,272,3,110.13
62857,31358,461,1,63.03
62858,31359,250,4,29.2
62859,31360,336,1,205.95
62860,31360,6,2,686.86
62861,31361,107,10,265.81
62862,31362,254,1,434.37
62863,31363,300,1,398.0
62864,31363,136,2,176.44
62865,31364,445,3,242.5
62866,31364,411,3,635.76
62867,31365,251,1,597.36
62868,31365,453,1,415.42
62869,31366,300,2,398.0
62870,31367,200,1,156.37
62871,31368,357,1,264.09
62872,31368,226,1,369.6
62873,31369,53,2,168.93
62874,31369,326,1,494.26
62875,31369,311,3,194.73
62876,31370,186,2,38.1
62877,31371,149,2,136.53
62878,31371,342,1,180.76
62879,31371,417,3,21.81
62880,31372,276,1,131.66
62881,31372,155,2,401.69
62882,31373,488,1,748.03
62883,31373,263,4,88.15
62884,31374,191,4,696.51
62885,31374,124,1,349.93
62886,31374,141,2,156.88
62887,31375,498,10,140.44
62888,31376,1,1,335.1
62889,31377,279,1,93.79
62890,31377,89,2,560.81
62891,31377,49,1,426.84
62892,31378,475,2,45.97
62893,31379,320,1,715.39
62894,31380,17,1,486.07
62895,31381,97,2,370.08
62896,31382,5,1,151.61
62897,31382,74,2,164.14
62898,31382,140,1,417.82
62899,31382,56,1,475.79
62900,31383,283,1,342.71
62901,31383,376,2,221.3
62902,31384,167,1,24.93
62903,31384,10,4,8.25
62904,31385,200,1,156.37
62905,31385,341,10,587.91
62906,31385,447,1,689.9
62907,31385,455,2,403.59
62908,31386,243,2,66.76
62909,31387,464,2,454.89
62910,31388,64,1,14.62
62911,31388,390,2,153.52
62912,31388,38,3,86.52
62913,31388,456,1,226.05
62914,31388,108,2,651.81
62915,31389,64,1,14.62
62916,31389,10,1,8.25
62917,31389,368,2,421.98
62918,31389,438,2,286.37
62919,31390,393,2,188.74
62920,31391,189,1,58.19
62921,31391,300,1,398.0
62922,31391,136,3,176.44
62923,31392,163,1,499.6
62924,31392,311,1,194.73
62925,31392,23,2,64.99
62926,31393,481,2,693.66
62927,31393,192,3,14.39
62928,31393,218,1,860.42
62929,31394,308,1,132.05
62930,31395,447,2,689.9
62931,31395,64,1,14.62
62932,31396,488,2,748.03
62933,31396,34,1,190.23
62934,31396,165,1,452.19
62935,31396,231,2,27.36
62936,31397,63,3,296.46
62937,31397,486,2,44.61
62938,31398,407,1,66.03
62939,31398,235,5,240.3
62940,31399,446,2,230.08
62941,31399,308,3,132.05
62942,31399,496,5,523.94
62943,31400,366,4,390.8
62944,31401,215,1,123.37
62945,31401,497,2,84.33
62946,31402,358,2,175.92
62947,31403,142,3,156.79
62948,31403,34,2,190.23
62949,31404,376,1,221.3
62950,31404,468,2,409.81
62951,31405,61,2,219.1
62952,31405,177,2,817.32
62953,31406,234,3,559.78
62954,31407,47,1,176.85
62955,31407,338,5,181.16
62956,31408,3,5,486.18
62957,31408,208,1,614.51
62958,31409,411,2,635.76
62959,31409,489,2,679.71
62960,31410,492,2,447.71
62961,31410,184,1,414.77
62962,31410,43,2,91.72
62963,31411,193,1,98.96
62964,31411,215,1,123.37
62965,31412,92,1,162.77
62966,31413,262,1,125.25
62967,31413,71,2,97.1
62968,31414,222,4,368.91
62969,31414,310,2,107.24
62970,31415,304,2,601.89
62971,31415,74,2,164.14
62972,31415,229,1,127.45
62973,31416,316,1,804.71
62974,31416,464,1,454.89
62975,31417,400,2,11.13
62976,31417,337,1,414.87
62977,31417,184,1,414.77
62978,31418,488,1,748.03
62979,31418,44,1,155.7
62980,31419,225,2,28.79
62981,31420,152,1,192.78
62982,31420,139,1,605.17
62983,31420,38,2,86.52
62984,31421,390,1,153.52
62985,31421,36,1,46.74
62986,31421,201,2,74.67
62987,31422,136,2,176.44
62988,31422,73,1,811.66
62989,31422,359,3,152.17
62990,31422,254,1,434.37
62991,31422,217,1,35.42
62992,31423,226,4,369.6
62993,31424,221,4,9.51
62994,31424,194,3,804.38
62995,31424,139,3,605.17
62996,31424,340,1,105.62
62997,31425,156,2,18.96
62998,31426,273,5,191.99
62999,31426,45,10,202.33
63000,31426,400,3,11.13
63001,31427,91,3,81.39
63002,31427,110,3,341.99
63003,31427,65,3,346.21
63004,31428,140,1,417.82
63005,31428,400,2,11.13
63006,31429,460,2,124.95
63007,31429,464,1,454.89
63008,31429,258,10,147.2
63009,31430,423,2,118.83
63010,31430,2,10,506.44
63011,31431,72,1,42.98
63012,31431,357,1,264.09
63013,31431,8,4,561.74
63014,31431,178,2,505.19
63015,31432,386,1,108.24
63016,31433,156,1,18.96
63017,31433,391,1,238.22
63018,31434,239,2,217.42
63019,31435,427,3,509.6
63020,31436,397,1,493.45
63021,31437,405,2,72.74
63022,31438,86,2,143.84
63023,31439,278,1,416.87
63024,31439,67,1,229.49
63025,31440,53,1,168.93
63026,31441,240,1,135.09
63027,31442,73,3,811.66
63028,31443,374,2,726.13
63029,31443,285,1,266.58
63030,31444,469,1,780.66
63031,31444,397,2,493.45
63032,31444,435,1,637.17
63033,31445,34,3,190.23
63034,31446,22,1,41.53
63035,31446,132,1,19.08
63036,31446,265,2,194.81
63037,31447,324,1,68.81
63038,31447,194,2,804.38
63039,31448,288,3,129.13
63040,31448,441,2,71.24
