inventory_id,warehouse_id,product_id,inventory_date,stock_level,reorder_point
30551,2,51,2025-01-01,82.0,57.0
30552,2,52,2025-01-01,158.0,100.0
30553,2,53,2025-01-01,48.0,27.0
30554,2,54,2025-01-01,148.0,109.0
30555,2,55,2025-01-01,283.0,204.0
30556,2,56,2025-01-01,854.0,408.0
30557,2,57,2025-01-01,195.0,124.0
30558,2,58,2025-01-01,13.0,124.0
30559,2,59,2025-01-01,102.0,48.0
30560,2,60,2025-01-01,253.0,99.0
30561,2,61,2025-01-01,110.0,43.0
30562,2,62,2025-01-01,274.0,127.0
30563,2,63,2025-01-01,155.0,99.0
30564,2,64,2025-01-01,47.0,32.0
30565,2,65,2025-01-01,232.0,130.0
30566,2,66,2025-01-01,208.0,89.0
30567,2,67,2025-01-01,195.0,73.0
30568,2,68,2025-01-01,225.0,105.0
30569,2,69,2025-01-01,146.0,97.0
30570,2,70,2025-01-01,71.0,34.0
30571,2,71,2025-01-01,143.0,81.0
30572,2,72,2025-01-01,7.0,46.0
30573,2,73,2025-01-01,28.0,220.0
30574,2,74,2025-01-01,13.0,79.0
30575,2,75,2025-01-01,151.0,72.0
30576,2,76,2025-01-01,200.0,145.0
30577,2,77,2025-01-01,162.0,112.0
30578,2,78,2025-01-01,92.0,55.0
30579,2,79,2025-01-01,234.0,121.0
30580,2,80,2025-01-01,136.0,89.0
30581,2,81,2025-01-01,164.0,97.0
30582,2,82,2025-01-01,59.0,23.0
30583,2,83,2025-01-01,93.0,38.0
30584,2,84,2025-01-01,8.0,61.0
30585,2,85,2025-01-01,488.0,266.0
30586,2,86,2025-01-01,137.0,61.0
30587,2,87,2025-01-01,433.0,173.0
30588,2,88,2025-01-01,114.0,40.0
30589,2,89,2025-01-01,15.0,59.0
30590,2,90,2025-01-01,89.0,57.0
30591,2,91,2025-01-01,259.0,124.0
30592,2,92,2025-01-01,185.0,137.0
30593,2,93,2025-01-01,116.0,72.0
30594,2,94,2025-01-01,92.0,46.0
30595,2,95,2025-01-01,99.0,48.0
30596,2,96,2025-01-01,119.0,62.0
30597,2,97,2025-01-01,215.0,84.0
30598,2,98,2025-01-01,115.0,64.0
30599,2,99,2025-01-01,143.0,103.0
30600,2,100,2025-01-01,91.0,67.0
30601,2,101,2025-01-01,123.0,80.0
30602,2,102,2025-01-01,131.0,75.0
30603,2,103,2025-01-01,273.0,163.0
30604,2,104,2025-01-01,388.0,184.0
30605,2,105,2025-01-01,100.0,50.0
30606,2,106,2025-01-01,236.0,104.0
30607,2,107,2025-01-01,51.0,21.0
30608,2,108,2025-01-01,114.0,74.0
30609,2,109,2025-01-01,101.0,51.0
30610,2,110,2025-01-01,139.0,91.0
30611,2,111,2025-01-01,148.0,90.0
30612,2,112,2025-01-01,16.0,104.0
30613,2,113,2025-01-01,51.0,20.0
30614,2,114,2025-01-01,18.0,72.0
30615,2,115,2025-01-01,28.0,20.0
30616,2,116,2025-01-01,94.0,46.0
30617,2,117,2025-01-01,111.0,82.0
30618,2,118,2025-01-01,198.0,117.0
30619,2,119,2025-01-01,72.0,46.0
30620,2,120,2025-01-01,132.0,53.0
30621,2,121,2025-01-01,323.0,177.0
30622,2,122,2025-01-01,74.0,53.0
30623,2,123,2025-01-01,233.0,167.0
30624,2,124,2025-01-01,186.0,100.0
30625,2,125,2025-01-01,13.0,70.0
30626,2,126,2025-01-01,100.0,64.0
30627,2,127,2025-01-01,97.0,59.0
30628,2,128,2025-01-01,282.0,127.0
30629,2,129,2025-01-01,159.0,117.0
30630,2,130,2025-01-01,81.0,35.0
30631,2,131,2025-01-01,78.0,42.0
30632,2,132,2025-01-01,17.0,49.0
30633,2,133,2025-01-01,71.0,36.0
30634,2,134,2025-01-01,131.0,95.0
30635,2,135,2025-01-01,124.0,64.0
30636,2,136,2025-01-01,139.0,90.0
30637,2,137,2025-01-01,266.0,156.0
30638,2,138,2025-01-01,123.0,43.0
30639,2,139,2025-01-01,119.0,77.0
30640,2,140,2025-01-01,175.0,62.0
30641,2,141,2025-01-01,101.0,50.0
30642,2,142,2025-01-01,109.0,50.0
30643,2,143,2025-01-01,28.0,76.0
30644,2,144,2025-01-01,138.0,99.0
30645,2,145,2025-01-01,227.0,161.0
30646,2,146,2025-01-01,8.0,49.0
30647,2,147,2025-01-01,7.0,65.0
30648,2,148,2025-01-01,128.0,71.0
30649,2,149,2025-01-01,230.0,170.0
30650,2,150,2025-01-01,151.0,80.0
30651,2,151,2025-01-01,110.0,61.0
30652,2,152,2025-01-01,13.0,84.0
30653,2,153,2025-01-01,315.0,225.0
30654,2,154,2025-01-01,72.0,41.0
30655,2,155,2025-01-01,25.0,20.0
30656,2,156,2025-01-01,17.0,33.0
30657,2,157,2025-01-01,141.0,93.0
30658,2,158,2025-01-01,93.0,42.0
30659,2,159,2025-01-01,352.0,167.0
30660,2,160,2025-01-01,149.0,75.0
30661,2,161,2025-01-01,76.0,40.0
30662,2,162,2025-01-01,89.0,39.0
30663,2,163,2025-01-01,93.0,39.0
30664,2,164,2025-01-01,212.0,76.0
30665,2,165,2025-01-01,148.0,101.0
30666,2,166,2025-01-01,13.0,76.0
30667,2,167,2025-01-01,237.0,124.0
30668,2,168,2025-01-01,237.0,118.0
30669,2,169,2025-01-01,154.0,73.0
30670,2,170,2025-01-01,203.0,106.0
30671,2,171,2025-01-01,185.0,89.0
30672,2,172,2025-01-01,146.0,86.0
30673,2,173,2025-01-01,176.0,71.0
30674,2,174,2025-01-01,123.0,46.0
30675,2,175,2025-01-01,129.0,85.0
30676,2,176,2025-01-01,213.0,126.0
30677,2,177,2025-01-01,29.0,108.0
30678,2,178,2025-01-01,105.0,52.0
30679,2,179,2025-01-01,23.0,34.0
30680,2,180,2025-01-01,296.0,127.0
30681,2,181,2025-01-01,38.0,20.0
30682,2,182,2025-01-01,101.0,41.0
30683,2,183,2025-01-01,17.0,26.0
30684,2,184,2025-01-01,117.0,52.0
30685,2,185,2025-01-01,125.0,53.0
30686,2,186,2025-01-01,78.0,28.0
30687,2,187,2025-01-01,78.0,56.0
30688,2,188,2025-01-01,113.0,61.0
30689,2,189,2025-01-01,335.0,203.0
30690,2,190,2025-01-01,322.0,225.0
30691,2,191,2025-01-01,76.0,42.0
30692,2,192,2025-01-01,142.0,93.0
30693,2,193,2025-01-01,162.0,70.0
30694,2,194,2025-01-01,5.0,40.0
30695,2,195,2025-01-01,106.0,54.0
30696,2,196,2025-01-01,54.0,39.0
30697,2,197,2025-01-01,13.0,344.0
30698,2,198,2025-01-01,3.0,113.0
30699,2,199,2025-01-01,82.0,49.0
30700,2,200,2025-01-01,153.0,99.0
30701,2,201,2025-01-01,43.0,20.0
30702,2,202,2025-01-01,7.0,76.0
30703,2,203,2025-01-01,363.0,257.0
30704,2,204,2025-01-01,72.0,53.0
30705,2,205,2025-01-01,78.0,50.0
30706,2,206,2025-01-01,137.0,65.0
30707,2,207,2025-01-01,221.0,153.0
30708,2,208,2025-01-01,209.0,83.0
30709,2,209,2025-01-01,122.0,77.0
30710,2,210,2025-01-01,92.0,41.0
30711,2,211,2025-01-01,211.0,106.0
30712,2,212,2025-01-01,120.0,85.0
30713,2,213,2025-01-01,156.0,110.0
30714,2,214,2025-01-01,51.0,20.0
30715,2,215,2025-01-01,19.0,33.0
30716,2,216,2025-01-01,162.0,63.0
30717,2,217,2025-01-01,313.0,192.0
30718,2,218,2025-01-01,108.0,72.0
30719,2,219,2025-01-01,72.0,44.0
30720,2,220,2025-01-01,223.0,151.0
30721,2,221,2025-01-01,131.0,95.0
30722,2,222,2025-01-01,97.0,65.0
30723,2,223,2025-01-01,122.0,85.0
30724,2,224,2025-01-01,15.0,65.0
30725,2,225,2025-01-01,227.0,102.0
30726,2,226,2025-01-01,182.0,77.0
30727,2,227,2025-01-01,112.0,81.0
30728,2,228,2025-01-01,26.0,42.0
30729,2,229,2025-01-01,212.0,101.0
30730,2,230,2025-01-01,2.0,43.0
30731,2,231,2025-01-01,12.0,76.0
30732,2,232,2025-01-01,199.0,94.0
30733,2,233,2025-01-01,253.0,137.0
30734,2,234,2025-01-01,221.0,159.0
30735,2,235,2025-01-01,132.0,54.0
30736,2,236,2025-01-01,68.0,46.0
30737,2,237,2025-01-01,1.0,98.0
30738,2,238,2025-01-01,108.0,64.0
30739,2,239,2025-01-01,98.0,37.0
30740,2,240,2025-01-01,121.0,70.0
30741,2,241,2025-01-01,89.0,65.0
30742,2,242,2025-01-01,301.0,204.0
30743,2,243,2025-01-01,272.0,125.0
30744,2,244,2025-01-01,195.0,122.0
30745,2,245,2025-01-01,203.0,94.0
30746,2,246,2025-01-01,70.0,25.0
30747,2,247,2025-01-01,242.0,126.0
30748,2,248,2025-01-01,142.0,89.0
30749,2,249,2025-01-01,9.0,57.0
30750,2,250,2025-01-01,284.0,169.0
30751,2,251,2025-01-01,103.0,60.0
30752,2,252,2025-01-01,114.0,44.0
30753,2,253,2025-01-01,85.0,36.0
30754,2,254,2025-01-01,147.0,85.0
30755,2,255,2025-01-01,74.0,37.0
30756,2,256,2025-01-01,335.0,195.0
30757,2,257,2025-01-01,36.0,20.0
30758,2,258,2025-01-01,115.0,80.0
30759,2,259,2025-01-01,20.0,105.0
30760,2,260,2025-01-01,28.0,227.0
30761,2,261,2025-01-01,148.0,65.0
30762,2,262,2025-01-01,176.0,111.0
30763,2,263,2025-01-01,386.0,262.0
30764,2,264,2025-01-01,12.0,163.0
30765,2,265,2025-01-01,115.0,58.0
30766,2,266,2025-01-01,65.0,40.0
30767,2,267,2025-01-01,17.0,74.0
30768,2,268,2025-01-01,120.0,47.0
30769,2,269,2025-01-01,78.0,58.0
30770,2,270,2025-01-01,128.0,62.0
30771,2,271,2025-01-01,400.0,183.0
30772,2,272,2025-01-01,2.0,32.0
30773,2,273,2025-01-01,162.0,86.0
30774,2,274,2025-01-01,95.0,38.0
30775,2,275,2025-01-01,9.0,89.0
30776,2,276,2025-01-01,123.0,67.0
30777,2,277,2025-01-01,223.0,132.0
30778,2,278,2025-01-01,136.0,71.0
30779,2,279,2025-01-01,164.0,91.0
30780,2,280,2025-01-01,153.0,72.0
30781,2,281,2025-01-01,143.0,51.0
30782,2,282,2025-01-01,205.0,98.0
30783,2,283,2025-01-01,9.0,70.0
30784,2,284,2025-01-01,113.0,47.0
30785,2,285,2025-01-01,9.0,83.0
30786,2,286,2025-01-01,122.0,57.0
30787,2,287,2025-01-01,121.0,72.0
30788,2,288,2025-01-01,7.0,39.0
30789,2,289,2025-01-01,180.0,84.0
30790,2,290,2025-01-01,29.0,50.0
30791,2,291,2025-01-01,12.0,150.0
30792,2,292,2025-01-01,26.0,37.0
30793,2,293,2025-01-01,85.0,41.0
30794,2,294,2025-01-01,153.0,91.0
30795,2,295,2025-01-01,113.0,71.0
30796,2,296,2025-01-01,413.0,271.0
30797,2,297,2025-01-01,163.0,104.0
30798,2,298,2025-01-01,19.0,146.0
30799,2,299,2025-01-01,140.0,78.0
30800,2,300,2025-01-01,56.0,29.0
30801,2,301,2025-01-01,96.0,55.0
30802,2,302,2025-01-01,97.0,63.0
30803,2,303,2025-01-01,316.0,196.0
30804,2,304,2025-01-01,67.0,26.0
30805,2,305,2025-01-01,211.0,106.0
30806,2,306,2025-01-01,68.0,33.0
30807,2,307,2025-01-01,71.0,25.0
30808,2,308,2025-01-01,6.0,24.0
30809,2,309,2025-01-01,261.0,126.0
30810,2,310,2025-01-01,187.0,90.0
30811,2,311,2025-01-01,127.0,93.0
30812,2,312,2025-01-01,75.0,33.0
30813,2,313,2025-01-01,106.0,61.0
30814,2,314,2025-01-01,10.0,69.0
30815,2,315,2025-01-01,133.0,94.0
30816,2,316,2025-01-01,139.0,85.0
30817,2,317,2025-01-01,17.0,79.0
30818,2,318,2025-01-01,87.0,40.0
30819,2,319,2025-01-01,61.0,36.0
30820,2,320,2025-01-01,203.0,112.0
30821,2,321,2025-01-01,150.0,94.0
30822,2,322,2025-01-01,214.0,109.0
30823,2,323,2025-01-01,206.0,150.0
30824,2,324,2025-01-01,72.0,47.0
30825,2,325,2025-01-01,123.0,82.0
30826,2,326,2025-01-01,105.0,50.0
30827,2,327,2025-01-01,264.0,92.0
30828,2,328,2025-01-01,122.0,85.0
30829,2,329,2025-01-01,11.0,66.0
30830,2,330,2025-01-01,154.0,63.0
30831,2,331,2025-01-01,170.0,97.0
30832,2,332,2025-01-01,25.0,28.0
30833,2,333,2025-01-01,47.0,25.0
30834,2,334,2025-01-01,0.0,45.0
30835,2,335,2025-01-01,227.0,97.0
30836,2,336,2025-01-01,169.0,89.0
30837,2,337,2025-01-01,137.0,74.0
30838,2,338,2025-01-01,199.0,141.0
30839,2,339,2025-01-01,152.0,85.0
30840,2,340,2025-01-01,124.0,67.0
30841,2,341,2025-01-01,16.0,64.0
30842,2,342,2025-01-01,214.0,134.0
30843,2,343,2025-01-01,157.0,109.0
30844,2,344,2025-01-01,158.0,82.0
30845,2,345,2025-01-01,250.0,118.0
30846,2,346,2025-01-01,99.0,51.0
30847,2,347,2025-01-01,90.0,35.0
30848,2,348,2025-01-01,217.0,135.0
30849,2,349,2025-01-01,202.0,91.0
30850,2,350,2025-01-01,1034.0,678.0
30851,2,351,2025-01-01,2.0,132.0
30852,2,352,2025-01-01,177.0,119.0
30853,2,353,2025-01-01,92.0,58.0
30854,2,354,2025-01-01,121.0,48.0
30855,2,355,2025-01-01,115.0,50.0
30856,2,356,2025-01-01,108.0,43.0
30857,2,357,2025-01-01,20.0,78.0
30858,2,358,2025-01-01,222.0,80.0
30859,2,359,2025-01-01,474.0,214.0
30860,2,360,2025-01-01,84.0,34.0
30861,2,361,2025-01-01,116.0,48.0
30862,2,362,2025-01-01,135.0,94.0
30863,2,363,2025-01-01,271.0,202.0
30864,2,364,2025-01-01,27.0,174.0
30865,2,365,2025-01-01,72.0,35.0
30866,2,366,2025-01-01,112.0,49.0
30867,2,367,2025-01-01,159.0,107.0
30868,2,368,2025-01-01,43.0,29.0
30869,2,369,2025-01-01,169.0,119.0
30870,2,370,2025-01-01,90.0,34.0
30871,2,371,2025-01-01,182.0,113.0
30872,2,372,2025-01-01,60.0,30.0
30873,2,373,2025-01-01,160.0,112.0
30874,2,374,2025-01-01,189.0,111.0
30875,2,375,2025-01-01,25.0,52.0
30876,2,376,2025-01-01,97.0,39.0
30877,2,377,2025-01-01,17.0,44.0
30878,2,378,2025-01-01,28.0,112.0
30879,2,379,2025-01-01,2.0,72.0
30880,2,380,2025-01-01,15.0,53.0
30881,2,381,2025-01-01,311.0,213.0
30882,2,382,2025-01-01,168.0,65.0
30883,2,383,2025-01-01,70.0,43.0
30884,2,384,2025-01-01,238.0,124.0
30885,2,385,2025-01-01,168.0,122.0
30886,2,386,2025-01-01,68.0,31.0
30887,2,387,2025-01-01,21.0,45.0
30888,2,388,2025-01-01,111.0,73.0
30889,2,389,2025-01-01,129.0,89.0
30890,2,390,2025-01-01,161.0,66.0
30891,2,391,2025-01-01,294.0,121.0
30892,2,392,2025-01-01,118.0,49.0
30893,2,393,2025-01-01,94.0,57.0
30894,2,394,2025-01-01,259.0,145.0
30895,2,395,2025-01-01,132.0,70.0
30896,2,396,2025-01-01,46.0,26.0
30897,2,397,2025-01-01,102.0,66.0
30898,2,398,2025-01-01,97.0,62.0
30899,2,399,2025-01-01,144.0,107.0
30900,2,400,2025-01-01,53.0,29.0
30901,2,401,2025-01-01,175.0,86.0
30902,2,402,2025-01-01,11.0,70.0
30903,2,403,2025-01-01,68.0,26.0
30904,2,404,2025-01-01,183.0,74.0
30905,2,405,2025-01-01,183.0,114.0
30906,2,406,2025-01-01,28.0,58.0
30907,2,407,2025-01-01,319.0,175.0
30908,2,408,2025-01-01,397.0,276.0
30909,2,409,2025-01-01,11.0,127.0
30910,2,410,2025-01-01,151.0,64.0
30911,2,411,2025-01-01,181.0,117.0
30912,2,412,2025-01-01,73.0,49.0
30913,2,413,2025-01-01,156.0,112.0
30914,2,414,2025-01-01,197.0,144.0
30915,2,415,2025-01-01,240.0,114.0
30916,2,416,2025-01-01,94.0,53.0
30917,2,417,2025-01-01,193.0,139.0
30918,2,418,2025-01-01,82.0,54.0
30919,2,419,2025-01-01,114.0,49.0
30920,2,420,2025-01-01,105.0,66.0
30921,2,421,2025-01-01,241.0,140.0
30922,2,422,2025-01-01,67.0,47.0
30923,2,423,2025-01-01,111.0,46.0
30924,2,424,2025-01-01,310.0,202.0
30925,2,425,2025-01-01,219.0,123.0
30926,2,426,2025-01-01,12.0,75.0
30927,2,427,2025-01-01,112.0,75.0
30928,2,428,2025-01-01,18.0,20.0
30929,2,429,2025-01-01,155.0,59.0
30930,2,430,2025-01-01,116.0,71.0
30931,2,431,2025-01-01,302.0,132.0
30932,2,432,2025-01-01,111.0,49.0
30933,2,433,2025-01-01,135.0,99.0
30934,2,434,2025-01-01,14.0,27.0
30935,2,435,2025-01-01,12.0,51.0
30936,2,436,2025-01-01,64.0,22.0
30937,2,437,2025-01-01,210.0,115.0
30938,2,438,2025-01-01,4.0,103.0
30939,2,439,2025-01-01,12.0,38.0
30940,2,440,2025-01-01,1.0,59.0
30941,2,441,2025-01-01,177.0,99.0
30942,2,442,2025-01-01,248.0,126.0
30943,2,443,2025-01-01,88.0,39.0
30944,2,444,2025-01-01,341.0,187.0
30945,2,445,2025-01-01,6.0,46.0
30946,2,446,2025-01-01,326.0,177.0
30947,2,447,2025-01-01,164.0,113.0
30948,2,448,2025-01-01,3.0,50.0
30949,2,449,2025-01-01,190.0,106.0
30950,2,450,2025-01-01,29.0,69.0
30951,2,451,2025-01-01,246.0,166.0
30952,2,452,2025-01-01,137.0,73.0
30953,2,453,2025-01-01,191.0,87.0
30954,2,454,2025-01-01,9.0,44.0
30955,2,455,2025-01-01,101.0,58.0
30956,2,456,2025-01-01,129.0,81.0
30957,2,457,2025-01-01,83.0,36.0
30958,2,458,2025-01-01,8.0,49.0
30959,2,459,2025-01-01,108.0,56.0
30960,2,460,2025-01-01,24.0,70.0
30961,2,461,2025-01-01,25.0,69.0
30962,2,462,2025-01-01,5.0,99.0
30963,2,463,2025-01-01,54.0,24.0
30964,2,464,2025-01-01,70.0,31.0
30965,2,465,2025-01-01,104.0,77.0
30966,2,466,2025-01-01,114.0,55.0
30967,2,467,2025-01-01,67.0,27.0
30968,2,468,2025-01-01,152.0,62.0
30969,2,469,2025-01-01,159.0,115.0
30970,2,470,2025-01-01,240.0,163.0
30971,2,471,2025-01-01,198.0,82.0
30972,2,472,2025-01-01,578.0,241.0
30973,2,473,2025-01-01,89.0,38.0
30974,2,474,2025-01-01,123.0,68.0
30975,2,475,2025-01-01,107.0,71.0
30976,2,476,2025-01-01,158.0,82.0
30977,2,477,2025-01-01,303.0,131.0
30978,2,478,2025-01-01,39.0,22.0
30979,2,479,2025-01-01,123.0,52.0
30980,2,480,2025-01-01,66.0,39.0
30981,2,481,2025-01-01,96.0,33.0
30982,2,482,2025-01-01,127.0,93.0
30983,2,483,2025-01-01,,75.0
30984,2,484,2025-01-01,149.0,103.0
30985,2,485,2025-01-01,11.0,198.0
30986,2,486,2025-01-01,56.0,26.0
30987,2,487,2025-01-01,116.0,66.0
30988,2,488,2025-01-01,213.0,104.0
30989,2,489,2025-01-01,11.0,80.0
30990,2,490,2025-01-01,169.0,114.0
30991,2,491,2025-01-01,106.0,47.0
30992,2,492,2025-01-01,349.0,173.0
30993,2,493,2025-01-01,303.0,205.0
30994,2,494,2025-01-01,5.0,59.0
30995,2,495,2025-01-01,323.0,130.0
30996,2,496,2025-01-01,160.0,102.0
30997,2,497,2025-01-01,49.0,35.0
30998,2,498,2025-01-01,96.0,48.0
30999,2,499,2025-01-01,81.0,46.0
31000,2,500,2025-01-01,1.0,64.0
31001,3,1,2025-01-01,316.0,139.0
31002,3,2,2025-01-01,272.0,189.0
31003,3,3,2025-01-01,216.0,156.0
31004,3,4,2025-01-01,9.0,93.0
31005,3,5,2025-01-01,180.0,101.0
31006,3,6,2025-01-01,137.0,69.0
31007,3,7,2025-01-01,166.0,120.0
31008,3,8,2025-01-01,164.0,81.0
31009,3,9,2025-01-01,196.0,75.0
31010,3,10,2025-01-01,12.0,105.0
31011,3,11,2025-01-01,544.0,240.0
31012,3,12,2025-01-01,161.0,89.0
31013,3,13,2025-01-01,92.0,66.0
31014,3,14,2025-01-01,123.0,86.0
31015,3,15,2025-01-01,217.0,135.0
31016,3,16,2025-01-01,79.0,31.0
31017,3,17,2025-01-01,126.0,87.0
31018,3,18,2025-01-01,267.0,160.0
31019,3,19,2025-01-01,91.0,63.0
31020,3,20,2025-01-01,92.0,44.0
31021,3,21,2025-01-01,206.0,113.0
31022,3,22,2025-01-01,71.0,38.0
31023,3,23,2025-01-01,9.0,65.0
31024,3,24,2025-01-01,10.0,37.0
31025,3,25,2025-01-01,231.0,92.0
31026,3,26,2025-01-01,14.0,279.0
31027,3,27,2025-01-01,106.0,67.0
31028,3,28,2025-01-01,18.0,67.0
31029,3,29,2025-01-01,97.0,41.0
31030,3,30,2025-01-01,56.0,27.0
31031,3,31,2025-01-01,27.0,20.0
31032,3,32,2025-01-01,706.0,346.0
31033,3,33,2025-01-01,212.0,158.0
31034,3,34,2025-01-01,151.0,58.0
31035,3,35,2025-01-01,6.0,85.0
31036,3,36,2025-01-01,13.0,58.0
31037,3,37,2025-01-01,130.0,64.0
31038,3,38,2025-01-01,126.0,58.0
31039,3,39,2025-01-01,213.0,140.0
31040,3,40,2025-01-01,196.0,79.0
31041,3,41,2025-01-01,11.0,30.0
31042,3,42,2025-01-01,25.0,102.0
31043,3,43,2025-01-01,130.0,80.0
31044,3,44,2025-01-01,208.0,107.0
31045,3,45,2025-01-01,146.0,106.0
31046,3,46,2025-01-01,101.0,40.0
31047,3,47,2025-01-01,108.0,73.0
31048,3,48,2025-01-01,47.0,24.0
31049,3,49,2025-01-01,205.0,98.0
31050,3,50,2025-01-01,150.0,85.0
31051,3,51,2025-01-01,85.0,34.0
31052,3,52,2025-01-01,228.0,99.0
31053,3,53,2025-01-01,55.0,33.0
31054,3,54,2025-01-01,141.0,91.0
31055,3,55,2025-01-01,249.0,132.0
31056,3,56,2025-01-01,809.0,602.0
31057,3,57,2025-01-01,197.0,114.0
31058,3,58,2025-01-01,133.0,84.0
31059,3,59,2025-01-01,159.0,55.0
31060,3,60,2025-01-01,19.0,131.0
31061,3,61,2025-01-01,54.0,29.0
31062,3,62,2025-01-01,223.0,143.0
31063,3,63,2025-01-01,149.0,85.0
31064,3,64,2025-01-01,92.0,56.0
31065,3,65,2025-01-01,197.0,82.0
31066,3,66,2025-01-01,20.0,94.0
31067,3,67,2025-01-01,188.0,79.0
31068,3,68,2025-01-01,223.0,80.0
31069,3,69,2025-01-01,183.0,131.0
31070,3,70,2025-01-01,100.0,66.0
31071,3,71,2025-01-01,169.0,105.0
31072,3,72,2025-01-01,30.0,21.0
31073,3,73,2025-01-01,343.0,124.0
31074,3,74,2025-01-01,184.0,126.0
31075,3,75,2025-01-01,3.0,125.0
31076,3,76,2025-01-01,231.0,161.0
31077,3,77,2025-01-01,115.0,45.0
31078,3,78,2025-01-01,119.0,53.0
31079,3,79,2025-01-01,279.0,173.0
31080,3,80,2025-01-01,21.0,54.0
31081,3,81,2025-01-01,152.0,96.0
31082,3,82,2025-01-01,74.0,27.0
31083,3,83,2025-01-01,30.0,20.0
31084,3,84,2025-01-01,52.0,34.0
31085,3,85,2025-01-01,528.0,292.0
31086,3,86,2025-01-01,127.0,72.0
31087,3,87,2025-01-01,429.0,259.0
31088,3,88,2025-01-01,126.0,49.0
31089,3,89,2025-01-01,46.0,20.0
31090,3,90,2025-01-01,122.0,50.0
31091,3,91,2025-01-01,270.0,145.0
31092,3,92,2025-01-01,170.0,95.0
31093,3,93,2025-01-01,127.0,65.0
31094,3,94,2025-01-01,29.0,20.0
31095,3,95,2025-01-01,96.0,52.0
31096,3,96,2025-01-01,175.0,101.0
31097,3,97,2025-01-01,191.0,141.0
31098,3,98,2025-01-01,91.0,35.0
31099,3,99,2025-01-01,193.0,115.0
31100,3,100,2025-01-01,103.0,55.0
31101,3,101,2025-01-01,115.0,75.0
31102,3,102,2025-01-01,95.0,58.0
31103,3,103,2025-01-01,253.0,187.0
31104,3,104,2025-01-01,28.0,247.0
31105,3,105,2025-01-01,43.0,30.0
31106,3,106,2025-01-01,334.0,127.0
31107,3,107,2025-01-01,77.0,30.0
31108,3,108,2025-01-01,29.0,39.0
31109,3,109,2025-01-01,24.0,49.0
31110,3,110,2025-01-01,117.0,79.0
31111,3,111,2025-01-01,149.0,106.0
31112,3,112,2025-01-01,191.0,87.0
31113,3,113,2025-01-01,100.0,71.0
31114,3,114,2025-01-01,144.0,88.0
31115,3,115,2025-01-01,31.0,20.0
31116,3,116,2025-01-01,110.0,59.0
31117,3,117,2025-01-01,72.0,46.0
31118,3,118,2025-01-01,172.0,60.0
31119,3,119,2025-01-01,107.0,53.0
31120,3,120,2025-01-01,120.0,78.0
31121,3,121,2025-01-01,14.0,187.0
31122,3,122,2025-01-01,95.0,43.0
31123,3,123,2025-01-01,282.0,189.0
31124,3,124,2025-01-01,9.0,81.0
31125,3,125,2025-01-01,138.0,56.0
31126,3,126,2025-01-01,58.0,43.0
31127,3,127,2025-01-01,161.0,82.0
31128,3,128,2025-01-01,313.0,201.0
31129,3,129,2025-01-01,158.0,74.0
31130,3,130,2025-01-01,65.0,45.0
31131,3,131,2025-01-01,64.0,25.0
31132,3,132,2025-01-01,3.0,95.0
31133,3,133,2025-01-01,125.0,62.0
31134,3,134,2025-01-01,139.0,95.0
31135,3,135,2025-01-01,149.0,84.0
31136,3,136,2025-01-01,140.0,77.0
31137,3,137,2025-01-01,276.0,145.0
31138,3,138,2025-01-01,96.0,48.0
31139,3,139,2025-01-01,152.0,93.0
31140,3,140,2025-01-01,15.0,81.0
31141,3,141,2025-01-01,15.0,45.0
31142,3,142,2025-01-01,61.0,44.0
31143,3,143,2025-01-01,159.0,56.0
31144,3,144,2025-01-01,107.0,68.0
31145,3,145,2025-01-01,15.0,126.0
31146,3,146,2025-01-01,113.0,80.0
31147,3,147,2025-01-01,67.0,32.0
31148,3,148,2025-01-01,100.0,45.0
31149,3,149,2025-01-01,279.0,112.0
31150,3,150,2025-01-01,156.0,95.0
31151,3,151,2025-01-01,117.0,69.0
31152,3,152,2025-01-01,190.0,75.0
31153,3,153,2025-01-01,315.0,233.0
31154,3,154,2025-01-01,42.0,26.0
31155,3,155,2025-01-01,69.0,41.0
31156,3,156,2025-01-01,25.0,20.0
31157,3,157,2025-01-01,133.0,51.0
31158,3,158,2025-01-01,110.0,75.0
31159,3,159,2025-01-01,371.0,145.0
31160,3,160,2025-01-01,195.0,84.0
31161,3,161,2025-01-01,46.0,32.0
31162,3,162,2025-01-01,48.0,21.0
31163,3,163,2025-01-01,48.0,35.0
31164,3,164,2025-01-01,245.0,98.0
31165,3,165,2025-01-01,21.0,52.0
31166,3,166,2025-01-01,156.0,85.0
31167,3,167,2025-01-01,251.0,145.0
31168,3,168,2025-01-01,199.0,99.0
31169,3,169,2025-01-01,145.0,54.0
31170,3,170,2025-01-01,201.0,125.0
31171,3,171,2025-01-01,211.0,101.0
31172,3,172,2025-01-01,129.0,51.0
31173,3,173,2025-01-01,156.0,58.0
31174,3,174,2025-01-01,22.0,65.0
31175,3,175,2025-01-01,99.0,61.0
31176,3,176,2025-01-01,173.0,78.0
31177,3,177,2025-01-01,265.0,142.0
31178,3,178,2025-01-01,100.0,54.0
31179,3,179,2025-01-01,70.0,35.0
31180,3,180,2025-01-01,280.0,107.0
31181,3,181,2025-01-01,66.0,25.0
31182,3,182,2025-01-01,132.0,64.0
31183,3,183,2025-01-01,60.0,37.0
31184,3,184,2025-01-01,127.0,70.0
