customer_id,customer_name,region
2023,Customer 02023,Northeast
2024,Customer 02024,Southeast
2025,Customer 02025,Midwest
2026,Customer 02026,Southeast
2027,Customer 02027,West
2028,Customer 02028,Southeast
2029,Customer 02029,Midwest
2030,Customer 02030,Midwest
2031,Customer 02031,Northeast
2032,Customer 02032,Midwest
2033,Customer 02033,Southeast
2034,Customer 02034,Midwest
2035,Customer 02035,Northeast
2036,Customer 02036,West
2037,Customer 02037,West
2038,Customer 02038,Northeast
2039,Customer 02039,Southwest
2040,Customer 02040,Southwest
2041,Customer 02041,Southeast
2042,Customer 02042,West
2043,Customer 02043,Southwest
2044,Customer 02044,West
2045,Customer 02045,West
2046,Customer 02046,Northeast
2047,Customer 02047,Midwest
2048,Customer 02048,Midwest
2049,Customer 02049,Northeast
2050,Customer 02050,Southeast
2051,Customer 02051,West
2052,Customer 02052,Northeast
2053,Customer 02053,Midwest
2054,Customer 02054,West
2055,Customer 02055,Southeast
2056,Customer 02056,Midwest
2057,Customer 02057,West
2058,Customer 02058,Midwest
2059,Customer 02059,Northeast
2060,Customer 02060,Northeast
2061,Customer 02061,West
2062,Customer 02062,Southeast
2063,Customer 02063,Midwest
2064,Customer 02064,Northeast
2065,Customer 02065,Midwest
2066,Customer 02066,West
2067,Customer 02067,Midwest
2068,Customer 02068,West
2069,Customer 02069,Southeast
2070,Customer 02070,Midwest
2071,Customer 02071,West
2072,Customer 02072,Midwest
2073,Customer 02073,Southeast
2074,Customer 02074,West
2075,Customer 02075,Southeast
2076,Customer 02076,Midwest
2077,Customer 02077,West
2078,Customer 02078,Southeast
2079,Customer 02079,Southeast
2080,Customer 02080,Northeast
2081,Customer 02081,Southeast
2082,Customer 02082,Southeast
2083,Customer 02083,Southwest
2084,Customer 02084,Southeast
2085,Customer 02085,Southwest
2086,Customer 02086,Southeast
2087,Customer 02087,Southeast
2088,Customer 02088,Southeast
2089,Customer 02089,Southwest
2090,Customer 02090,Midwest
2091,Customer 02091,Southeast
2092,Customer 02092,West
2093,Customer 02093,Midwest
2094,Customer 02094,Southeast
2095,Customer 02095,West
2096,Customer 02096,Southeast
2097,Customer 02097,Northeast
2098,Customer 02098,Midwest
2099,Customer 02099,Northeast
2100,Customer 02100,Southeast
2101,Customer 02101,Southwest
2102,Customer 02102,Northeast
2103,Customer 02103,West
2104,Customer 02104,West
2105,Customer 02105,Southwest
2106,Customer 02106,Southwest
2107,Customer 02107,Southwest
2108,Customer 02108,West
2109,Customer 02109,Southeast
2110,Customer 02110,Northeast
2111,Customer 02111,Midwest
2112,Customer 02112,Midwest
2113,Customer 02113,Northeast
2114,Customer 02114,Southwest
2115,Customer 02115,Northeast
2116,Customer 02116,West
2117,Customer 02117,Southeast
2118,Customer 02118,Northeast
2119,Customer 02119,Northeast
2120,Customer 02120,Southeast
2121,Customer 02121,Southeast
2122,Customer 02122,Northeast
2123,Customer 02123,Southeast
2124,Customer 02124,Southeast
2125,Customer 02125,Southeast
2126,Customer 02126,Southeast
2127,Customer 02127,Southeast
2128,Customer 02128,Southeast
2129,Customer 02129,Northeast
2130,Customer 02130,Northeast
2131,Customer 02131,Southeast
2132,Customer 02132,Southwest
2133,Customer 02133,West
2134,Customer 02134,West
2135,Customer 02135,Midwest
2136,Customer 02136,Midwest
2137,Customer 02137,Southeast
2138,Customer 02138,Southwest
2139,Customer 02139,Southwest
2140,Customer 02140,West
2141,Customer 02141,West
2142,Customer 02142,Midwest
2143,Customer 02143,Southwest
2144,Customer 02144,West
2145,Customer 02145,Southeast
2146,Customer 02146,West
2147,Customer 02147,Northeast
2148,Customer 02148,West
2149,Customer 02149,Southwest
2150,Customer 02150,Northeast
2151,Customer 02151,Southwest
2152,Customer 02152,Northeast
2153,Customer 02153,Southwest
2154,Customer 02154,West
2155,Customer 02155,Southwest
2156,Customer 02156,West
2157,Customer 02157,Northeast
2158,Customer 02158,Southeast
2159,Customer 02159,Midwest
2160,Customer 02160,Northeast
2161,Customer 02161,Midwest
2162,Customer 02162,Southeast
2163,Customer 02163,Southeast
2164,Customer 02164,Midwest
2165,Customer 02165,West
2166,Customer 02166,Southeast
2167,Customer 02167,West
2168,Customer 02168,Midwest
2169,Customer 02169,Southeast
2170,Customer 02170,Midwest
2171,Customer 02171,Midwest
2172,Customer 02172,Southeast
2173,Customer 02173,Midwest
2174,Customer 02174,Northeast
2175,Customer 02175,Southeast
2176,Customer 02176,Midwest
2177,Customer 02177,Midwest
2178,Customer 02178,West
2179,Customer 02179,Southeast
2180,Customer 02180,West
2181,Customer 02181,West
2182,Customer 02182,West
2183,Customer 02183,West
2184,Customer 02184,Northeast
2185,Customer 02185,Midwest
2186,Customer 02186,Northeast
2187,Customer 02187,West
2188,Customer 02188,Midwest
2189,Customer 02189,Southeast
2190,Customer 02190,West
2191,Customer 02191,Northeast
2192,Customer 02192,Midwest
2193,Customer 02193,Southwest
2194,Customer 02194,Northeast
2195,Customer 02195,Midwest
2196,Customer 02196,West
2197,Customer 02197,Northeast
2198,Customer 02198,Midwest
2199,Customer 02199,Southeast
2200,Customer 02200,Southwest
2201,Customer 02201,Northeast
2202,Customer 02202,West
2203,Customer 02203,West
2204,Customer 02204,Southeast
2205,Customer 02205,Southeast
2206,Customer 02206,Midwest
2207,Customer 02207,Southwest
2208,Customer 02208,Midwest
2209,Customer 02209,Northeast
2210,Customer 02210,Northeast
2211,Customer 02211,West
2212,Customer 02212,Midwest
2213,Customer 02213,West
2214,Customer 02214,Midwest
2215,Customer 02215,West
2216,Customer 02216,Northeast
2217,Customer 02217,Northeast
2218,Customer 02218,West
2219,Customer 02219,West
2220,Customer 02220,Southeast
2221,Customer 02221,Southeast
2222,Customer 02222,Midwest
2223,Customer 02223,Midwest
2224,Customer 02224,Southeast
2225,Customer 02225,West
2226,Customer 02226,Southeast
2227,Customer 02227,Southwest
2228,Customer 02228,Northeast
2229,Customer 02229,Northeast
2230,Customer 02230,Southwest
2231,Customer 02231,Southeast
2232,Customer 02232,Southwest
2233,Customer 02233,Northeast
2234,Customer 02234,West
2235,Customer 02235,Southwest
2236,Customer 02236,West
2237,Customer 02237,Northeast
2238,Customer 02238,Southeast
2239,Customer 02239,Southeast
2240,Customer 02240,Midwest
2241,Customer 02241,Southeast
2242,Customer 02242,Northeast
2243,Customer 02243,Southeast
2244,Customer 02244,Southeast
2245,Customer 02245,Southeast
2246,Customer 02246,Southeast
2247,Customer 02247,Southeast
2248,Customer 02248,Southwest
2249,Customer 02249,Southeast
2250,Customer 02250,Southeast
2251,Customer 02251,Midwest
2252,Customer 02252,Southwest
2253,Customer 02253,Southeast
2254,Customer 02254,Midwest
2255,Customer 02255,West
2256,Customer 02256,Midwest
2257,Customer 02257,West
2258,Customer 02258,West
2259,Customer 02259,Northeast
2260,Customer 02260,Midwest
2261,Customer 02261,Southwest
2262,Customer 02262,West
2263,Customer 02263,Midwest
2264,Customer 02264,Northeast
2265,Customer 02265,Midwest
2266,Customer 02266,Northeast
2267,Customer 02267,Southwest
2268,Customer 02268,Midwest
2269,Customer 02269,Southwest
2270,Customer 02270,West
2271,Customer 02271,Southwest
2272,Customer 02272,Southwest
2273,Customer 02273,Southwest
2274,Customer 02274,West
2275,Customer 02275,West
2276,Customer 02276,Northeast
2277,Customer 02277,Midwest
2278,Customer 02278,Southeast
2279,Customer 02279,West
2280,Customer 02280,Southwest
2281,Customer 02281,Midwest
2282,Customer 02282,Southeast
2283,Customer 02283,Southeast
2284,Customer 02284,Southwest
2285,Customer 02285,Southeast
2286,Customer 02286,Northeast
2287,Customer 02287,West
2288,Customer 02288,Southwest
2289,Customer 02289,Southeast
2290,Customer 02290,Southeast
2291,Customer 02291,West
2292,Customer 02292,Southwest
2293,Customer 02293,Southwest
2294,Customer 02294,Southeast
2295,Customer 02295,Southeast
2296,Customer 02296,Northeast
2297,Customer 02297,Southwest
2298,Customer 02298,Northeast
2299,Customer 02299,Northeast
2300,Customer 02300,Southwest
2301,Customer 02301,West
2302,Customer 02302,Southwest
2303,Customer 02303,Midwest
2304,Customer 02304,Midwest
2305,Customer 02305,Midwest
2306,Customer 02306,Southeast
2307,Customer 02307,Midwest
2308,Customer 02308,Midwest
2309,Customer 02309,Midwest
2310,Customer 02310,West
2311,Customer 02311,West
2312,Customer 02312,Northeast
2313,Customer 02313,Southeast
2314,Customer 02314,Southeast
2315,Customer 02315,Southeast
2316,Customer 02316,Southeast
2317,Customer 02317,Northeast
2318,Customer 02318,Southwest
2319,Customer 02319,Midwest
2320,Customer 02320,West
2321,Customer 02321,Northeast
2322,Customer 02322,Northeast
2323,Customer 02323,Midwest
2324,Customer 02324,Northeast
2325,Customer 02325,Southeast
2326,Customer 02326,West
2327,Customer 02327,Southeast
2328,Customer 02328,Southeast
2329,Customer 02329,Midwest
2330,Customer 02330,Midwest
2331,Customer 02331,Midwest
2332,Customer 02332,Southeast
2333,Customer 02333,West
2334,Customer 02334,Northeast
2335,Customer 02335,Midwest
2336,Customer 02336,Southwest
2337,Customer 02337,West
2338,Customer 02338,Southeast
2339,Customer 02339,Midwest
2340,Customer 02340,Northeast
2341,Customer 02341,Northeast
2342,Customer 02342,Northeast
2343,Customer 02343,Southwest
2344,Customer 02344,Southeast
2345,Customer 02345,Southwest
2346,Customer 02346,Northeast
2347,Customer 02347,West
2348,Customer 02348,West
2349,Customer 02349,Northeast
2350,Customer 02350,Northeast
2351,Customer 02351,Northeast
2352,Customer 02352,West
2353,Customer 02353,Southeast
2354,Customer 02354,Midwest
2355,Customer 02355,Midwest
2356,Customer 02356,West
2357,Customer 02357,Midwest
2358,Customer 02358,Midwest
2359,Customer 02359,West
2360,Customer 02360,Northeast
2361,Customer 02361,West
2362,Customer 02362,Northeast
2363,Customer 02363,Midwest
2364,Customer 02364,West
2365,Customer 02365,Southwest
2366,Customer 02366,Southwest
2367,Customer 02367,Southeast
2368,Customer 02368,Midwest
2369,Customer 02369,Southeast
2370,Customer 02370,Midwest
2371,Customer 02371,Midwest
2372,Customer 02372,Southeast
2373,Customer 02373,Southeast
2374,Customer 02374,Southeast
2375,Customer 02375,Southeast
2376,Customer 02376,Northeast
2377,Customer 02377,West
2378,Customer 02378,Southwest
2379,Customer 02379,Northeast
2380,Customer 02380,Southwest
2381,Customer 02381,West
2382,Customer 02382,Southeast
2383,Customer 02383,Northeast
2384,Customer 02384,Northeast
2385,Customer 02385,Northeast
2386,Customer 02386,Southwest
2387,Customer 02387,West
2388,Customer 02388,Northeast
2389,Customer 02389,Southwest
2390,Customer 02390,Northeast
2391,Customer 02391,Midwest
2392,Customer 02392,Southwest
2393,Customer 02393,Southeast
2394,Customer 02394,Northeast
2395,Customer 02395,Midwest
2396,Customer 02396,West
2397,Customer 02397,Southeast
2398,Customer 02398,Southeast
2399,Customer 02399,Northeast
2400,Customer 02400,Midwest
2401,Customer 02401,Midwest
2402,Customer 02402,West
2403,Customer 02403,Southwest
2404,Customer 02404,West
2405,Customer 02405,West
2406,Customer 02406,Southeast
2407,Customer 02407,Midwest
2408,Customer 02408,Southeast
2409,Customer 02409,Southeast
2410,Customer 02410,West
2411,Customer 02411,Southwest
2412,Customer 02412,West
2413,Customer 02413,Midwest
2414,Customer 02414,Midwest
2415,Customer 02415,Midwest
2416,Customer 02416,Northeast
2417,Customer 02417,Southeast
2418,Customer 02418,Midwest
2419,Customer 02419,Northeast
2420,Customer 02420,West
2421,Customer 02421,Northeast
2422,Customer 02422,Southeast
2423,Customer 02423,Southwest
2424,Customer 02424,Northeast
2425,Customer 02425,West
2426,Customer 02426,Southwest
2427,Customer 02427,Northeast
2428,Customer 02428,Southwest
2429,Customer 02429,Southwest
2430,Customer 02430,Southwest
2431,Customer 02431,West
2432,Customer 02432,Southwest
2433,Customer 02433,Midwest
2434,Customer 02434,Southeast
2435,Customer 02435,Southwest
2436,Customer 02436,West
2437,Customer 02437,Midwest
2438,Customer 02438,Southwest
2439,Customer 02439,Midwest
2440,Customer 02440,Southwest
2441,Customer 02441,West
2442,Customer 02442,Northeast
2443,Customer 02443,Southeast
2444,Customer 02444,Midwest
2445,Customer 02445,Midwest
2446,Customer 02446,Midwest
2447,Customer 02447,Northeast
2448,Customer 02448,Midwest
2449,Customer 02449,Midwest
2450,Customer 02450,Midwest
2451,Customer 02451,Southwest
2452,Customer 02452,Southwest
2453,Customer 02453,Southwest
2454,Customer 02454,West
2455,Customer 02455,Southwest
2456,Customer 02456,Midwest
2457,Customer 02457,Southwest
2458,Customer 02458,Northeast
2459,Customer 02459,Southeast
2460,Customer 02460,Midwest
2461,Customer 02461,West
2462,Customer 02462,Southwest
2463,Customer 02463,Northeast
2464,Customer 02464,Midwest
2465,Customer 02465,Southeast
2466,Customer 02466,Southwest
2467,Customer 02467,West
2468,Customer 02468,Midwest
2469,Customer 02469,Midwest
2470,Customer 02470,Southeast
2471,Customer 02471,Midwest
2472,Customer 02472,West
2473,Customer 02473,Southwest
2474,Customer 02474,Midwest
2475,Customer 02475,Southeast
2476,Customer 02476,Northeast
2477,Customer 02477,Northeast
2478,Customer 02478,Southeast
2479,Customer 02479,Southeast
2480,Customer 02480,West
2481,Customer 02481,Midwest
2482,Customer 02482,Southeast
2483,Customer 02483,Northeast
2484,Customer 02484,Southeast
2485,Customer 02485,West
2486,Customer 02486,Southeast
2487,Customer 02487,Southwest
2488,Customer 02488,West
2489,Customer 02489,Northeast
2490,Customer 02490,Southwest
2491,Customer 02491,West
2492,Customer 02492,Midwest
2493,Customer 02493,Northeast
2494,Customer 02494,West
2495,Customer 02495,West
2496,Customer 02496,Midwest
2497,Customer 02497,Midwest
2498,Customer 02498,Southeast
2499,Customer 02499,West
2500,Customer 02500,Midwest
2501,Customer 02501,Northeast
2502,Customer 02502,Southwest
2503,Customer 02503,West
2504,Customer 02504,West
2505,Customer 02505,Southeast
2506,Customer 02506,Northeast
2507,Customer 02507,West
2508,Customer 02508,West
2509,Customer 02509,Midwest
2510,Customer 02510,Southwest
2511,Customer 02511,Midwest
2512,Customer 02512,Midwest
2513,Customer 02513,Northeast
2514,Customer 02514,Northeast
2515,Customer 02515,Southeast
2516,Customer 02516,West
2517,Customer 02517,Northeast
2518,Customer 02518,Southeast
2519,Customer 02519,Midwest
2520,Customer 02520,Southeast
2521,Customer 02521,Northeast
2522,Customer 02522,Midwest
2523,Customer 02523,Southeast
2524,Customer 02524,Southwest
2525,Customer 02525,West
2526,Customer 02526,Northeast
2527,Customer 02527,West
2528,Customer 02528,West
2529,Customer 02529,West
2530,Customer 02530,Southwest
2531,Customer 02531,Southwest
2532,Customer 02532,Southwest
2533,Customer 02533,Southwest
2534,Customer 02534,Northeast
2535,Customer 02535,West
2536,Customer 02536,Midwest
2537,Customer 02537,West
2538,Customer 02538,Southeast
2539,Customer 02539,Northeast
2540,Customer 02540,Midwest
2541,Customer 02541,Midwest
2542,Customer 02542,Midwest
2543,Customer 02543,Southeast
2544,Customer 02544,Southeast
2545,Customer 02545,Midwest
2546,Customer 02546,Southeast
2547,Customer 02547,West
2548,Customer 02548,Northeast
2549,Customer 02549,Southeast
2550,Customer 02550,Southeast
2551,Customer 02551,Midwest
2552,Customer 02552,Midwest
2553,Customer 02553,Southwest
2554,Customer 02554,West
2555,Customer 02555,Southeast
2556,Customer 02556,Southwest
2557,Customer 02557,Northeast
2558,Customer 02558,Southeast
2559,Customer 02559,Midwest
2560,Customer 02560,Northeast
2561,Customer 02561,Southwest
2562,Customer 02562,Southwest
2563,Customer 02563,Southwest
2564,Customer 02564,Midwest
2565,Customer 02565,Southwest
2566,Customer 02566,Southeast
2567,Customer 02567,Northeast
2568,Customer 02568,Northeast
2569,Customer 02569,Southwest
2570,Customer 02570,West
2571,Customer 02571,Northeast
2572,Customer 02572,Midwest
2573,Customer 02573,Southwest
2574,Customer 02574,West
2575,Customer 02575,Midwest
2576,Customer 02576,Southwest
2577,Customer 02577,Southwest
2578,Customer 02578,West
2579,Customer 02579,Northeast
2580,Customer 02580,West
2581,Customer 02581,Northeast
2582,Customer 02582,West
2583,Customer 02583,Northeast
2584,Customer 02584,Southeast
2585,Customer 02585,Northeast
2586,Customer 02586,Midwest
2587,Customer 02587,Southeast
2588,Customer 02588,Northeast
2589,Customer 02589,Midwest
2590,Customer 02590,Midwest
2591,Customer 02591,Southwest
2592,Customer 02592,West
2593,Customer 02593,Southwest
2594,Customer 02594,Northeast
2595,Customer 02595,Southeast
2596,Customer 02596,West
2597,Customer 02597,Northeast
2598,Customer 02598,Midwest
2599,Customer 02599,West
2600,Customer 02600,West
2601,Customer 02601,Midwest
2602,Customer 02602,Southwest
2603,Customer 02603,Midwest
2604,Customer 02604,Southwest
2605,Customer 02605,Northeast
2606,Customer 02606,Northeast
2607,Customer 02607,Southwest
2608,Customer 02608,Southeast
2609,Customer 02609,Southwest
2610,Customer 02610,Southeast
2611,Customer 02611,West
2612,Customer 02612,West
2613,Customer 02613,Midwest
2614,Customer 02614,Southwest
2615,Customer 02615,Southeast
2616,Customer 02616,Midwest
2617,Customer 02617,Southeast
2618,Customer 02618,West
2619,Customer 02619,West
2620,Customer 02620,West
2621,Customer 02621,West
2622,Customer 02622,West
2623,Customer 02623,Southeast
2624,Customer 02624,West
2625,Customer 02625,Midwest
2626,Customer 02626,Midwest
2627,Customer 02627,Midwest
2628,Customer 02628,Southeast
2629,Customer 02629,Southeast
2630,Customer 02630,Southeast
2631,Customer 02631,Northeast
2632,Customer 02632,Midwest
2633,Customer 02633,West
2634,Customer 02634,Southwest
2635,Customer 02635,Midwest
2636,Customer 02636,Midwest
2637,Customer 02637,Midwest
2638,Customer 02638,Southeast
2639,Customer 02639,West
2640,Customer 02640,Southeast
2641,Customer 02641,Southwest
2642,Customer 02642,Southwest
2643,Customer 02643,Midwest
2644,Customer 02644,West
2645,Customer 02645,Southeast
2646,Customer 02646,West
2647,Customer 02647,Southwest
2648,Customer 02648,West
2649,Customer 02649,Southwest
2650,Customer 02650,West
2651,Customer 02651,West
2652,Customer 02652,Midwest
2653,Customer 02653,West
2654,Customer 02654,Southwest
2655,Customer 02655,Midwest
2656,Customer 02656,West
2657,Customer 02657,Southeast
2658,Customer 02658,Midwest
2659,Customer 02659,Northeast
2660,Customer 02660,Southeast
2661,Customer 02661,West
2662,Customer 02662,Southeast
2663,Customer 02663,Southeast
2664,Customer 02664,Southeast
2665,Customer 02665,Midwest
2666,Customer 02666,West
2667,Customer 02667,West
2668,Customer 02668,Northeast
2669,Customer 02669,Midwest
2670,Customer 02670,Midwest
2671,Customer 02671,Southwest
2672,Customer 02672,Midwest
2673,Customer 02673,Southeast
2674,Customer 02674,Midwest
2675,Customer 02675,Midwest
2676,Customer 02676,Midwest
2677,Customer 02677,Midwest
2678,Customer 02678,West
2679,Customer 02679,Southwest
2680,Customer 02680,Southeast
2681,Customer 02681,West
2682,Customer 02682,West
2683,Customer 02683,Northeast
2684,Customer 02684,Midwest
2685,Customer 02685,Southeast
2686,Customer 02686,Southwest
2687,Customer 02687,Southeast
2688,Customer 02688,Southwest
2689,Customer 02689,Southeast
2690,Customer 02690,Midwest
2691,Customer 02691,West
2692,Customer 02692,Southeast
2693,Customer 02693,West
2694,Customer 02694,West
2695,Customer 02695,West
2696,Customer 02696,Northeast
2697,Customer 02697,West
2698,Customer 02698,Northeast
2699,Customer 02699,Southeast
2700,Customer 02700,West
2701,Customer 02701,Southwest
2702,Customer 02702,Midwest
2703,Customer 02703,Southeast
2704,Customer 02704,West
2705,Customer 02705,Southwest
2706,Customer 02706,Midwest
2707,Customer 02707,West
2708,Customer 02708,Southeast
2709,Customer 02709,Northeast
2710,Customer 02710,Southwest
2711,Customer 02711,West
2712,Customer 02712,Southeast
2713,Customer 02713,Southeast
2714,Customer 02714,Northeast
2715,Customer 02715,West
2716,Customer 02716,Southeast
2717,Customer 02717,Midwest
2718,Customer 02718,West
2719,Customer 02719,Northeast
2720,Customer 02720,Midwest
2721,Customer 02721,Midwest
2722,Customer 02722,West
2723,Customer 02723,Southeast
2724,Customer 02724,Midwest
2725,Customer 02725,Northeast
2726,Customer 02726,Southwest
2727,Customer 02727,West
2728,Customer 02728,Northeast
2729,Customer 02729,Southeast
2730,Customer 02730,West
2731,Customer 02731,Northeast
2732,Customer 02732,Southeast
2733,Customer 02733,Midwest
2734,Customer 02734,Southeast
2735,Customer 02735,Southeast
2736,Customer 02736,Midwest
2737,Customer 02737,Southeast
2738,Customer 02738,Midwest
2739,Customer 02739,Southwest
2740,Customer 02740,Midwest
2741,Customer 02741,Northeast
2742,Customer 02742,West
2743,Customer 02743,Northeast
2744,Customer 02744,Southwest
2745,Customer 02745,Southeast
2746,Customer 02746,West
2747,Customer 02747,Southeast
2748,Customer 02748,Southeast
2749,Customer 02749,Midwest
2750,Customer 02750,Northeast
2751,Customer 02751,Southeast
2752,Customer 02752,Southwest
2753,Customer 02753,West
2754,Customer 02754,Northeast
2755,Customer 02755,West
2756,Customer 02756,West
2757,Customer 02757,West
2758,Customer 02758,Southwest
2759,Customer 02759,Southwest
2760,Customer 02760,Midwest
2761,Customer 02761,Southwest
2762,Customer 02762,West
2763,Customer 02763,Northeast
2764,Customer 02764,Southeast
2765,Customer 02765,Northeast
2766,Customer 02766,West
2767,Customer 02767,Midwest
2768,Customer 02768,Southwest
2769,Customer 02769,West
2770,Customer 02770,West
2771,Customer 02771,Northeast
2772,Customer 02772,West
2773,Customer 02773,West
2774,Customer 02774,Northeast
2775,Customer 02775,Southwest
2776,Customer 02776,Southeast
2777,Customer 02777,Southwest
2778,Customer 02778,Midwest
2779,Customer 02779,Southeast
2780,Customer 02780,Northeast
2781,Customer 02781,Northeast
2782,Customer 02782,Northeast
2783,Customer 02783,Southwest
2784,Customer 02784,Southeast
2785,Customer 02785,Southeast
2786,Customer 02786,Southwest
2787,Customer 02787,Southwest
2788,Customer 02788,Midwest
2789,Customer 02789,West
2790,Customer 02790,Southeast
2791,Customer 02791,West
2792,Customer 02792,Northeast
2793,Customer 02793,Southwest
2794,Customer 02794,West
2795,Customer 02795,West
2796,Customer 02796,Midwest
2797,Customer 02797,Southwest
2798,Customer 02798,Southeast
2799,Customer 02799,Southwest
2800,Customer 02800,Southwest
2801,Customer 02801,West
2802,Customer 02802,Midwest
2803,Customer 02803,Northeast
2804,Customer 02804,Midwest
2805,Customer 02805,Northeast
2806,Customer 02806,Southeast
2807,Customer 02807,Southeast
2808,Customer 02808,Southwest
2809,Customer 02809,Southeast
2810,Customer 02810,Northeast
2811,Customer 02811,Northeast
2812,Customer 02812,West
2813,Customer 02813,Southwest
2814,Customer 02814,Northeast
2815,Customer 02815,Northeast
2816,Customer 02816,Midwest
2817,Customer 02817,Southeast
2818,Customer 02818,Midwest
2819,Customer 02819,Midwest
2820,Customer 02820,West
2821,Customer 02821,Southeast
2822,Customer 02822,Southwest
2823,Customer 02823,Northeast
2824,Customer 02824,West
2825,Customer 02825,West
2826,Customer 02826,Southwest
2827,Customer 02827,Midwest
2828,Customer 02828,Southeast
2829,Customer 02829,West
2830,Customer 02830,Southwest
2831,Customer 02831,Southeast
2832,Customer 02832,Midwest
2833,Customer 02833,Midwest
2834,Customer 02834,West
2835,Customer 02835,Southwest
2836,Customer 02836,Southwest
2837,Customer 02837,Southwest
2838,Customer 02838,Southeast
2839,Customer 02839,Southeast
2840,Customer 02840,Northeast
2841,Customer 02841,West
2842,Customer 02842,Midwest
2843,Customer 02843,Midwest
2844,Customer 02844,Southeast
2845,Customer 02845,Southeast
2846,Customer 02846,Midwest
2847,Customer 02847,Southeast
2848,Customer 02848,Northeast
2849,Customer 02849,Southwest
2850,Customer 02850,Southeast
2851,Customer 02851,Southeast
2852,Customer 02852,Midwest
2853,Customer 02853,West
2854,Customer 02854,Southeast
2855,Customer 02855,Southwest
2856,Customer 02856,West
2857,Customer 02857,Southwest
2858,Customer 02858,Midwest
2859,Customer 02859,Southwest
2860,Customer 02860,Midwest
2861,Customer 02861,Midwest
2862,Customer 02862,Midwest
2863,Customer 02863,Southeast
2864,Customer 02864,Northeast
2865,Customer 02865,Midwest
2866,Customer 02866,Northeast
2867,Customer 02867,Midwest
2868,Customer 02868,Midwest
2869,Customer 02869,West
2870,Customer 02870,Northeast
2871,Customer 02871,Southwest
2872,Customer 02872,Midwest
2873,Customer 02873,Northeast
2874,Customer 02874,Southeast
2875,Customer 02875,Northeast
2876,Customer 02876,Southeast
2877,Customer 02877,Southeast
2878,Customer 02878,Midwest
2879,Customer 02879,Midwest
2880,Customer 02880,Northeast
2881,Customer 02881,Northeast
2882,Customer 02882,Northeast
2883,Customer 02883,Midwest
2884,Customer 02884,Southeast
2885,Customer 02885,Midwest
2886,Customer 02886,Southeast
2887,Customer 02887,Northeast
2888,Customer 02888,West
2889,Customer 02889,Northeast
2890,Customer 02890,Northeast
2891,Customer 02891,Northeast
2892,Customer 02892,West
2893,Customer 02893,Southwest
2894,Customer 02894,Southwest
2895,Customer 02895,West
2896,Customer 02896,Northeast
2897,Customer 02897,West
2898,Customer 02898,Southeast
2899,Customer 02899,Southwest
2900,Customer 02900,Midwest
2901,Customer 02901,Southeast
2902,Customer 02902,West
2903,Customer 02903,Northeast
2904,Customer 02904,West
2905,Customer 02905,Southeast
2906,Customer 02906,Southwest
2907,Customer 02907,West
2908,Customer 02908,Northeast
2909,Customer 02909,West
2910,Customer 02910,Midwest
2911,Customer 02911,Southwest
2912,Customer 02912,Northeast
2913,Customer 02913,Midwest
2914,Customer 02914,Southwest
2915,Customer 02915,Midwest
2916,Customer 02916,Northeast
2917,Customer 02917,Southeast
2918,Customer 02918,West
2919,Customer 02919,Northeast
2920,Customer 02920,Southwest
2921,Customer 02921,West
2922,Customer 02922,Northeast
2923,Customer 02923,Northeast
2924,Customer 02924,Southwest
2925,Customer 02925,Northeast
2926,Customer 02926,Midwest
2927,Customer 02927,Southwest
2928,Customer 02928,Midwest
2929,Customer 02929,Southeast
2930,Customer 02930,Southwest
2931,Customer 02931,Midwest
2932,Customer 02932,Southeast
2933,Customer 02933,Midwest
2934,Customer 02934,West
2935,Customer 02935,Southwest
2936,Customer 02936,Midwest
2937,Customer 02937,Southeast
2938,Customer 02938,Northeast
2939,Customer 02939,Southeast
2940,Customer 02940,Northeast
2941,Customer 02941,West
2942,Customer 02942,Southeast
2943,Customer 02943,West
2944,Customer 02944,Northeast
2945,Customer 02945,Southeast
2946,Customer 02946,Midwest
2947,Customer 02947,Southeast
2948,Customer 02948,West
2949,Customer 02949,West
2950,Customer 02950,West
2951,Customer 02951,Northeast
2952,Customer 02952,Southwest
2953,Customer 02953,Northeast
2954,Customer 02954,West
2955,Customer 02955,Midwest
2956,Customer 02956,Southeast
2957,Customer 02957,Northeast
2958,Customer 02958,Northeast
2959,Customer 02959,Southeast
2960,Customer 02960,West
2961,Customer 02961,West
2962,Customer 02962,West
2963,Customer 02963,Northeast
2964,Customer 02964,Midwest
2965,Customer 02965,Southeast
2966,Customer 02966,Midwest
2967,Customer 02967,Southeast
2968,Customer 02968,Southeast
2969,Customer 02969,Midwest
2970,Customer 02970,Southeast
2971,Customer 02971,Midwest
2972,Customer 02972,Southwest
2973,Customer 02973,Northeast
2974,Customer 02974,West
2975,Customer 02975,Midwest
2976,Customer 02976,West
2977,Customer 02977,Southwest
2978,Customer 02978,Southwest
2979,Customer 02979,Southwest
2980,Customer 02980,West
2981,Customer 02981,Southwest
2982,Customer 02982,Southeast
2983,Customer 02983,Northeast
2984,Customer 02984,Southwest
2985,Customer 02985,Northeast
2986,Customer 02986,Southeast
2987,Customer 02987,Northeast
2988,Customer 02988,Midwest
2989,Customer 02989,Northeast
2990,Customer 02990,Southwest
2991,Customer 02991,West
2992,Customer 02992,West
2993,Customer 02993,Southeast
2994,Customer 02994,Midwest
2995,Customer 02995,Midwest
2996,Customer 02996,Midwest
